date,county,latitude,longitude,weather_code,temperature_2m_max,temperature_2m_min,sunrise,sunset,daylight_duration,sunshine_duration,uv_index_max,uv_index_clear_sky_max,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_hours,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max
2023-01-01 04:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,13.514999,5.015,0,0,33169.758,29331.67,2.5,2.5,1.6,1.6,0.0,0.0,4.0,,18.532133,38.88
2023-01-02 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,9.464999,1.565,0,0,33217.33,27479.656,2.45,2.5,0.0,0.0,0.0,0.0,0.0,,13.1041975,40.68
2023-01-03 04:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,11.014999,1.115,0,0,33269.066,3723.2573,0.45,2.5,6.5,6.5,0.0,0.0,2.0,,22.33161,42.12
2023-01-04 04:00:00+00:00,Barnstable,41.7003,-70.3002,61.0,10.915,6.6150002,0,0,33324.848,0.0,1.8,2.55,2.5,2.5,0.0,0.0,2.0,,15.696165,32.039997
2023-01-05 04:00:00+00:00,Barnstable,41.7003,-70.3002,61.0,8.565,6.6150002,0,0,33384.55,0.0,0.8,2.55,2.2,2.2,0.0,0.0,3.0,,20.172853,38.519997
2023-01-06 04:00:00+00:00,Barnstable,41.7003,-70.3002,61.0,7.015,4.165,0,0,33448.062,0.0,0.5,2.4,4.0,4.0,0.0,0.0,4.0,,19.08,35.28
2023-01-07 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,5.8650002,1.4649999,0,0,33515.254,10832.26,2.25,2.4,0.0,0.0,0.0,0.0,0.0,,13.53236,32.399998
2023-01-08 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,1.815,-1.4849999,0,0,33586.0,17777.105,2.55,2.55,0.0,0.0,0.0,0.0,0.0,,20.87379,42.839996
2023-01-09 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,4.665,-1.7349999,0,0,33660.19,7044.5664,1.95,2.45,0.0,0.0,0.0,0.0,0.0,,10.8955765,40.32
2023-01-10 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,5.515,-0.385,0,0,33737.684,28713.254,2.6,2.6,0.0,0.0,0.0,0.0,0.0,,15.0038395,39.96
2023-01-11 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,3.365,-0.135,0,0,33818.38,25117.586,1.75,2.55,0.0,0.0,0.0,0.0,0.0,,16.595179,28.44
2023-01-12 04:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,8.514999,0.415,0,0,33902.145,12096.702,2.15,2.6,0.4,0.4,0.0,0.0,1.0,,30.190672,53.639996
2023-01-13 04:00:00+00:00,Barnstable,41.7003,-70.3002,65.0,12.214999,8.565,0,0,33988.85,0.0,1.2,2.6,26.099998,26.099998,0.0,0.0,9.0,,35.105072,68.4
2023-01-14 04:00:00+00:00,Barnstable,41.7003,-70.3002,61.0,7.565,2.165,0,0,34078.4,0.0,0.95,2.6,10.199999,10.199999,0.0,0.0,10.0,,36.537785,61.920002
2023-01-15 04:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,2.515,0.965,0,0,34170.652,0.0,0.65,2.65,25.900002,25.900002,0.0,0.0,17.0,,42.195316,75.6
2023-01-16 04:00:00+00:00,Barnstable,41.7003,-70.3002,61.0,1.815,-0.035000004,0,0,34265.5,0.0,1.0,2.7,7.7000003,7.7000003,0.0,0.0,10.0,,36.290424,63.72
2023-01-17 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,6.265,-0.585,0,0,34362.824,26984.252,2.8,2.8,0.0,0.0,0.0,0.0,0.0,,15.580141,39.96
2023-01-18 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,9.464999,2.515,0,0,34462.87,21600.0,2.4,2.75,0.0,0.0,0.0,0.0,0.0,,21.046917,51.839996
2023-01-19 04:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,4.765,1.165,0,0,34566.68,11462.242,1.6,2.85,15.199999,15.199999,0.0,0.0,6.0,,16.299694,48.96
2023-01-20 04:00:00+00:00,Barnstable,41.7003,-70.3002,65.0,5.715,2.265,0,0,34674.14,0.0,0.5,2.7,32.900005,32.900005,0.0,0.0,16.0,,28.981676,56.16
2023-01-21 04:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,2.415,-0.385,0,0,34785.05,0.0,1.5,2.75,0.4,0.4,0.0,0.0,1.0,,16.87398,28.08
2023-01-22 04:00:00+00:00,Barnstable,41.7003,-70.3002,61.0,5.765,-0.885,0,0,34899.223,3600.0,2.4,2.85,1.8,1.8,0.0,0.0,2.0,,16.87398,42.12
2023-01-23 04:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,7.6150002,0.415,0,0,35016.46,0.0,0.6,2.9,28.1,28.1,0.0,0.0,15.0,,25.671307,50.399998
2023-01-24 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,3.9650002,-0.335,0,0,35136.582,28349.688,2.95,2.95,0.0,0.0,0.0,0.0,0.0,,21.046917,48.239998
2023-01-25 04:00:00+00:00,Barnstable,41.7003,-70.3002,61.0,5.8650002,-0.785,0,0,35259.4,4057.1238,2.1,3.0,3.3000002,3.3000002,0.0,0.0,5.0,,30.302078,72.72
2023-01-26 04:00:00+00:00,Barnstable,41.7003,-70.3002,65.0,11.415,2.915,0,0,35384.723,15196.879,3.1,3.1,49.4,49.4,0.0,0.0,9.0,,39.54924,90.36
2023-01-27 04:00:00+00:00,Barnstable,41.7003,-70.3002,0.0,4.715,-0.385,0,0,35512.38,30717.734,3.05,3.05,0.0,0.0,0.0,0.0,0.0,,14.917212,51.12
2023-01-28 04:00:00+00:00,Barnstable,41.7003,-70.3002,2.0,8.964999,-1.335,0,0,35642.195,27176.504,3.1,3.1,0.0,0.0,0.0,0.0,0.0,,24.387178,53.639996
2023-01-29 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,10.014999,0.915,0,0,35773.984,18611.227,2.65,3.15,0.0,0.0,0.0,0.0,0.0,,20.892412,52.92
2023-01-30 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,9.915,2.865,0,0,35907.586,29763.996,3.15,3.2,0.0,0.0,0.0,0.0,0.0,,13.684735,29.88
2023-01-31 04:00:00+00:00,Barnstable,41.7003,-70.3002,55.0,4.165,-2.485,0,0,36042.832,5168.079,2.2,3.25,3.3,3.3,0.0,0.0,5.0,,19.770523,37.44
2023-02-01 04:00:00+00:00,Barnstable,41.7003,-70.3002,55.0,-0.285,-4.735,0,0,36179.562,17108.166,2.8,3.3,3.2,3.2,0.0,0.0,4.0,,18.584509,33.48
2023-02-02 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,0.515,-6.785,0,0,36317.61,31094.512,3.2,3.35,0.0,0.0,0.0,0.0,0.0,,15.273505,45.36
2023-02-03 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,-0.535,-16.484999,0,0,36456.816,31162.398,3.4,3.4,0.0,0.0,0.0,0.0,0.0,,39.771442,78.12
2023-02-04 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,-10.485001,-22.035,0,0,36597.027,31106.117,3.2,3.2,0.0,0.0,0.0,0.0,0.0,,34.66858,67.67999
2023-02-05 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,8.514999,-11.785001,0,0,36738.1,18000.0,3.0,3.35,0.0,0.0,0.0,0.0,0.0,,28.673721,60.479996
2023-02-06 04:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,6.8650002,2.2150002,0,0,36879.883,0.0,1.8,3.4,0.0,0.0,0.0,0.0,0.0,,35.232212,68.03999
2023-02-07 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,1.615,-0.935,0,0,37022.67,0.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,,30.096085,57.239998
2023-02-08 04:00:00+00:00,Barnstable,41.7003,-70.3002,55.0,8.565,0.715,0,0,37167.78,31520.773,3.55,3.55,2.2,2.2,0.0,0.0,2.0,,20.969807,46.44
2023-02-09 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,9.714999,0.014999997,0,0,37315.145,17197.559,3.1,3.7,0.0,0.0,0.0,0.0,0.0,,26.339111,46.8
2023-02-10 04:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,17.215,5.565,0,0,37464.594,31676.258,3.8,3.8,0.0,0.0,0.0,0.0,0.0,,26.081993,51.48
2023-02-11 04:00:00+00:00,Barnstable,41.7003,-70.3002,0.0,6.515,-0.135,0,0,37615.95,31756.742,3.7,3.7,0.0,0.0,0.0,0.0,0.0,,24.75638,59.76
2023-02-12 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,8.464999,-0.08500001,0,0,37769.047,30836.291,3.2,3.85,0.0,0.0,0.0,0.0,0.0,,16.700275,34.92
2023-02-13 04:00:00+00:00,Barnstable,41.7003,-70.3002,61.0,6.1150002,2.415,0,0,37923.723,0.0,2.25,3.85,7.6,7.6,0.0,0.0,7.0,,27.51116,57.96
2023-02-14 04:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,7.8650002,0.565,0,0,38079.812,32600.72,3.85,3.85,0.3,0.3,0.0,0.0,1.0,,25.264202,55.079998
2023-02-15 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,10.165,0.665,0,0,38237.168,10890.053,3.0,3.95,0.0,0.0,0.0,0.0,0.0,,27.645092,58.679996
2023-02-16 04:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,17.965,8.115,0,0,38395.625,28581.496,3.2,4.1,0.4,0.4,0.0,0.0,1.0,,17.106628,34.92
2023-02-17 04:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,13.865,-0.035000004,0,0,38555.04,0.0,1.95,4.15,6.1,6.1,0.0,0.0,4.0,,34.524357,64.799995
2023-02-18 04:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,1.365,-4.1349998,0,0,38715.258,30822.117,4.1,4.1,0.4,0.4,0.0,0.0,1.0,,31.667723,59.399998
2023-02-19 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,7.6150002,-0.535,0,0,38876.137,23921.133,3.35,4.15,0.0,0.0,0.0,0.0,0.0,,21.26744,40.32
2023-02-20 04:00:00+00:00,Barnstable,41.7003,-70.3002,65.0,11.665,5.915,0,0,39037.535,12342.973,3.65,4.15,23.4,23.4,0.0,0.0,4.0,,18.899143,51.48
2023-02-21 04:00:00+00:00,Barnstable,41.7003,-70.3002,61.0,5.565,2.565,0,0,39199.312,0.0,0.65,4.05,6.6000004,6.6000004,0.0,0.0,6.0,,20.111729,35.28
2023-02-22 04:00:00+00:00,Barnstable,41.7003,-70.3002,61.0,7.065,0.465,0,0,39361.32,19271.504,3.65,4.4,1.4,1.4,0.0,0.0,1.0,,18.59845,53.639996
2023-02-23 04:00:00+00:00,Barnstable,41.7003,-70.3002,55.0,3.415,1.865,0,0,39523.438,0.0,0.95,4.4,6.5,6.5,0.0,0.0,8.0,,22.065973,43.56
2023-02-24 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,4.565,-4.535,0,0,39685.523,28856.883,4.15,4.5,0.0,0.0,0.0,0.0,0.0,,32.078403,64.439995
2023-02-25 04:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,-4.435,-9.935,0,0,39847.44,5881.3716,3.3,4.4,1.1,1.1,0.0,0.0,3.0,,23.166216,44.28
2023-02-26 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,1.915,-9.285001,0,0,40009.07,10800.0,3.65,4.4,0.0,0.0,0.0,0.0,0.0,,20.211363,49.68
2023-02-27 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,0.765,-2.585,0,0,40170.695,29461.94,4.5,4.55,0.0,0.0,0.0,0.0,0.0,,18.892282,42.12
2023-02-28 04:00:00+00:00,Barnstable,41.7003,-70.3002,61.0,2.865,-1.685,0,0,40333.59,0.0,1.25,4.7,15.799999,15.799999,0.0,0.0,16.0,,23.565567,57.6
2023-03-01 04:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,5.265,0.265,0,0,40497.72,29776.105,4.5,4.75,0.0,0.0,0.0,0.0,0.0,,22.104116,35.64
2023-03-02 04:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,9.565,2.515,0,0,40662.965,0.0,3.9,4.75,0.8,0.8,0.0,0.0,2.0,,25.537172,60.479996
2023-03-03 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,5.315,0.815,0,0,40829.2,26768.814,4.6,4.7,0.0,0.0,0.0,0.0,0.0,,26.739542,68.4
2023-03-04 04:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,5.015,1.7650001,0,0,40996.29,0.0,0.6,4.8,18.3,18.3,0.0,0.0,15.0,,38.52168,88.92
2023-03-05 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,6.315,-0.485,0,0,41164.13,15770.848,4.4,4.8,0.0,0.0,0.0,0.0,0.0,,20.774214,56.88
2023-03-06 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,8.714999,1.065,0,0,41332.586,37471.688,4.9,4.9,0.0,0.0,0.0,0.0,0.0,,24.74329,65.159996
2023-03-07 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,3.9650002,-0.435,0,0,41501.547,32400.0,4.7,4.75,0.0,0.0,0.0,0.0,0.0,,28.266304,54.719997
2023-03-08 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,5.065,-0.585,0,0,41670.89,0.0,3.1,4.85,0.0,0.0,0.0,0.0,0.0,,32.185287,56.88
2023-03-09 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,6.565,1.4649999,0,0,41840.5,28901.41,3.3,4.95,0.0,0.0,0.0,0.0,0.0,,24.64094,55.44
2023-03-10 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,8.915,-0.185,0,0,42010.26,37880.05,4.8,5.05,0.0,0.0,0.0,0.0,0.0,,18.581022,27.72
2023-03-11 04:00:00+00:00,Barnstable,41.7003,-70.3002,61.0,3.415,1.5150001,0,0,42180.062,0.0,2.2,5.0,8.400001,8.400001,0.0,0.0,13.0,,30.190672,58.679996
2023-03-12 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,4.215,1.915,0,0,42349.79,0.0,5.15,5.2,0.0,0.0,0.0,0.0,0.0,,26.405453,49.32
2023-03-13 04:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,6.765,0.265,0,0,42519.32,8893.827,4.25,5.25,0.4,0.4,0.0,0.0,1.0,,21.2522,63.72
2023-03-14 04:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,6.565,0.815,0,0,42688.55,0.0,0.55,5.2,34.4,34.4,0.0,0.0,19.0,,29.940662,76.67999
2023-03-15 04:00:00+00:00,Barnstable,41.7003,-70.3002,61.0,4.915,0.565,0,0,42857.37,24198.186,5.4,5.4,3.3000002,3.3000002,0.0,0.0,4.0,,34.38895,75.6
2023-03-16 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,10.165,0.365,0,0,43025.652,34894.84,5.45,5.45,0.0,0.0,0.0,0.0,0.0,,23.090569,57.6
2023-03-17 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,9.464999,1.665,0,0,43193.297,4362.6,4.4,5.55,0.0,0.0,0.0,0.0,0.0,,23.188583,43.92
2023-03-18 04:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,8.764999,2.865,0,0,43360.18,420.3005,3.1,5.6,0.4,0.4,0.0,0.0,1.0,,19.592731,32.039997
2023-03-19 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,4.8650002,-0.635,0,0,43526.586,38796.77,5.75,5.75,0.0,0.0,0.0,0.0,0.0,,26.574244,50.76
2023-03-20 04:00:00+00:00,Barnstable,41.7003,-70.3002,0.0,7.6150002,-0.885,0,0,43693.664,38897.4,5.8,5.8,0.0,0.0,0.0,0.0,0.0,,26.562046,44.28
2023-03-21 04:00:00+00:00,Barnstable,41.7003,-70.3002,0.0,13.514999,0.515,0,0,43861.406,38998.688,5.7,5.7,0.0,0.0,0.0,0.0,0.0,,25.02971,41.399998
2023-03-22 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,11.464999,1.015,0,0,44029.71,34030.227,4.85,5.65,0.0,0.0,0.0,0.0,0.0,,16.965895,28.08
2023-03-23 04:00:00+00:00,Barnstable,41.7003,-70.3002,53.0,12.865,6.815,0,0,44198.473,6687.7295,4.6,5.85,1.1,1.1,0.0,0.0,2.0,,23.241617,45.36
2023-03-24 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,10.014999,2.315,0,0,44367.59,31244.969,4.95,6.0,0.0,0.0,0.0,0.0,0.0,,21.470612,43.92
2023-03-25 04:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,6.1150002,0.665,0,0,44536.96,3408.2717,2.25,6.15,7.6000004,7.6000004,0.0,0.0,5.0,,27.276978,62.279995
2023-03-26 04:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,13.014999,5.815,0,0,44706.48,28800.0,5.95,5.95,0.0,0.0,0.0,0.0,0.0,,24.40046,52.56
2023-03-27 04:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,13.714999,0.665,0,0,44876.04,28800.0,5.95,6.0,5.5,5.5,0.0,0.0,3.0,,18.486622,24.84
2023-03-28 04:00:00+00:00,Barnstable,41.7003,-70.3002,61.0,5.315,1.015,0,0,45045.535,7200.0,2.45,5.9,6.5,6.5,0.0,0.0,7.0,,17.709658,28.8
2023-03-29 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,8.115,0.315,0,0,45214.867,39600.0,5.9,5.9,0.0,0.0,0.0,0.0,0.0,,14.773164,33.48
2023-03-30 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,5.165,0.065,0,0,45383.926,39636.65,5.85,5.85,0.0,0.0,0.0,0.0,0.0,,25.630886,52.56
2023-03-31 04:00:00+00:00,Barnstable,41.7003,-70.3002,65.0,8.764999,-1.0350001,0,0,45552.61,31417.846,5.85,6.05,11.9,11.9,0.0,0.0,3.0,,20.570463,47.16
2023-04-01 04:00:00+00:00,Barnstable,41.7003,-70.3002,65.0,13.014999,6.1150002,0,0,45720.797,513.23773,1.05,6.2,59.100006,59.100006,0.0,0.0,9.0,,36.918873,65.159996
2023-04-02 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,10.815,1.615,0,0,45888.39,39600.0,6.3,6.3,0.0,0.0,0.0,0.0,0.0,,40.83898,79.56
2023-04-03 04:00:00+00:00,Barnstable,41.7003,-70.3002,0.0,9.214999,-1.0350001,0,0,46055.27,40218.06,6.35,6.35,0.0,0.0,0.0,0.0,0.0,,27.038372,51.839996
2023-04-04 04:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,16.965,6.565,0,0,46221.336,27455.95,6.45,6.45,5.8,5.8,0.0,0.0,1.0,,20.948164,36.0
2023-04-05 04:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,9.565,6.065,0,0,46386.46,0.0,2.15,6.45,3.6,3.6,0.0,0.0,1.0,,22.682856,44.28
2023-04-06 04:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,14.615,5.715,0,0,46550.54,5058.283,4.65,6.65,0.4,0.4,0.0,0.0,1.0,,13.830749,29.88
2023-04-07 04:00:00+00:00,Barnstable,41.7003,-70.3002,53.0,15.565,4.765,0,0,46713.44,18708.096,6.25,6.75,1.4,1.4,0.0,0.0,2.0,,23.795427,47.88
2023-04-08 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,7.315,0.715,0,0,46875.43,40806.58,6.6,6.65,0.0,0.0,0.0,0.0,0.0,,22.473343,47.88
2023-04-09 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,9.115,0.715,0,0,47037.605,40901.105,6.45,6.45,0.0,0.0,0.0,0.0,0.0,,16.563911,35.64
2023-04-10 04:00:00+00:00,Barnstable,41.7003,-70.3002,0.0,15.714999,0.865,0,0,47199.96,40995.59,6.55,6.55,0.0,0.0,0.0,0.0,0.0,,19.523155,31.68
2023-04-11 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,20.865,4.6150002,0,0,47362.383,34434.57,5.75,6.65,0.0,0.0,0.0,0.0,0.0,,25.992401,45.719997
2023-04-12 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,20.115,11.815,0,0,47524.773,39716.355,6.4,6.75,0.0,0.0,0.0,0.0,0.0,,24.863466,48.239998
2023-04-13 04:00:00+00:00,Barnstable,41.7003,-70.3002,0.0,27.415,8.964999,0,0,47687.023,41277.906,6.95,6.95,0.0,0.0,0.0,0.0,0.0,,23.893261,39.96
2023-04-14 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,29.965,12.315,0,0,47849.023,40803.984,6.95,6.95,0.0,0.0,0.0,0.0,0.0,,17.76081,24.84
2023-04-15 04:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,20.915,10.665,0,0,48010.66,10800.0,6.45,6.95,0.0,0.0,0.0,0.0,0.0,,16.641972,27.0
2023-04-16 04:00:00+00:00,Barnstable,41.7003,-70.3002,65.0,13.464999,8.415,0,0,48171.824,0.0,2.35,6.9,18.0,18.0,0.0,0.0,3.0,,16.58346,27.0
2023-04-17 04:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,13.665,8.264999,0,0,48332.4,3600.0,5.95,7.1,0.0,0.0,0.0,0.0,0.0,,18.416384,32.399998
2023-04-18 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,14.764999,7.8650002,0,0,48492.26,32885.43,7.15,7.15,0.0,0.0,0.0,0.0,0.0,,32.726357,55.079998
2023-04-19 04:00:00+00:00,Barnstable,41.7003,-70.3002,2.0,11.615,4.415,0,0,48651.3,36752.2,6.95,7.0,0.0,0.0,0.0,0.0,0.0,,20.211363,41.039997
2023-04-20 04:00:00+00:00,Barnstable,41.7003,-70.3002,2.0,11.764999,3.265,0,0,48809.395,44220.56,7.1,7.1,0.0,0.0,0.0,0.0,0.0,,16.135872,41.760002
2023-04-21 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,13.214999,4.565,0,0,48966.414,39338.85,7.15,7.15,0.0,0.0,0.0,0.0,0.0,,18.171976,26.64
2023-04-22 04:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,12.315,6.265,0,0,49122.234,0.0,7.25,7.35,0.0,0.0,0.0,0.0,0.0,,22.55106,51.48
2023-04-23 04:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,11.415,8.714999,0,0,49276.723,278.74603,4.95,7.2,7.2999997,7.2999997,0.0,0.0,4.0,,26.89419,57.6
2023-04-24 04:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,14.115,7.715,0,0,49429.75,24311.627,6.75,7.05,0.0,0.0,0.0,0.0,0.0,,16.73516,27.359999
2023-04-25 04:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,13.714999,6.465,0,0,49581.176,40045.305,6.85,7.1,0.0,0.0,0.0,0.0,0.0,,11.090103,15.4800005
2023-04-26 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,10.214999,5.065,0,0,49730.867,7878.0664,4.6,7.0,0.0,0.0,0.0,0.0,0.0,,13.698934,18.72
2023-04-27 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,11.464999,3.4650002,0,0,49878.68,23849.725,5.55,7.0,0.0,0.0,0.0,0.0,0.0,,20.316889,28.08
2023-04-28 04:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,15.714999,3.7150002,0,0,50024.832,35370.89,6.9,7.25,0.0,0.0,0.0,0.0,0.0,,14.05845,23.759998
2023-04-29 04:00:00+00:00,Barnstable,41.7003,-70.3002,53.0,13.014999,6.165,0,0,50170.383,23013.455,5.8,7.3,0.7,0.7,0.0,0.0,1.0,,23.97989,56.519997
2023-04-30 04:00:00+00:00,Barnstable,41.7003,-70.3002,65.0,14.365,9.714999,0,0,50315.31,0.0,2.4,7.3,38.9,38.9,0.0,0.0,9.0,,31.782108,68.03999
2023-05-01 04:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,15.065,9.165,0,0,50459.496,36000.0,7.35,7.35,0.8,0.8,0.0,0.0,2.0,,35.812313,74.520004
2023-05-02 04:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,15.065,7.565,0,0,50602.836,28485.97,5.25,7.25,0.4,0.4,0.0,0.0,1.0,,26.7565,52.199997
2023-05-03 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,14.365,5.6150002,0,0,50745.188,44765.117,6.35,7.3,0.0,0.0,0.0,0.0,0.0,,20.570463,30.599998
2023-05-04 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,8.264999,5.965,0,0,50886.44,3600.0,2.8,7.3,0.0,0.0,0.0,0.0,0.0,,24.216522,40.32
2023-05-05 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,10.665,6.665,0,0,51026.465,21600.0,5.0,7.2,0.0,0.0,0.0,0.0,0.0,,19.559633,35.28
2023-05-06 04:00:00+00:00,Barnstable,41.7003,-70.3002,1.0,21.715,6.6150002,0,0,51165.137,46772.043,7.3,7.3,0.0,0.0,0.0,0.0,0.0,,18.289274,30.599998
2023-05-07 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,23.615,9.964999,0,0,51302.312,46800.0,7.3,7.3,0.0,0.0,0.0,0.0,0.0,,23.219301,42.12
2023-05-08 04:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,22.065,12.415,0,0,51437.867,46800.0,7.45,7.45,4.0,4.0,0.0,0.0,1.0,,19.770523,44.28
2023-05-09 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,15.115,6.315,0,0,51571.66,46800.0,6.6,7.45,0.0,0.0,0.0,0.0,0.0,,17.709658,37.079998
2023-05-10 04:00:00+00:00,Barnstable,41.7003,-70.3002,0.0,20.615,4.065,0,0,51703.56,46800.0,7.45,7.45,0.0,0.0,0.0,0.0,0.0,,25.076267,45.719997
2023-05-11 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,24.315,10.014999,0,0,51833.406,43200.0,7.45,7.5,0.0,0.0,0.0,0.0,0.0,,21.817902,52.199997
2023-05-12 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,27.265001,11.964999,0,0,51961.066,43200.0,7.55,7.5,0.0,0.0,0.0,0.0,0.0,,27.438046,43.92
2023-05-13 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,24.015001,12.415,0,0,52086.387,39600.0,7.65,7.65,0.0,0.0,0.0,0.0,0.0,,17.114204,26.64
2023-05-14 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,15.865,8.764999,0,0,52209.22,46889.914,7.65,7.65,0.0,0.0,0.0,0.0,0.0,,20.073025,44.28
2023-05-15 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,21.215,7.415,0,0,52329.406,43294.555,7.6,7.6,0.0,0.0,0.0,0.0,0.0,,22.828087,50.039997
2023-05-16 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,22.665,13.264999,0,0,52446.793,43242.168,7.5,7.75,0.0,0.0,0.0,0.0,0.0,,31.75355,54.0
2023-05-17 04:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,14.665,7.215,0,0,52561.223,30231.957,7.65,7.65,0.0,0.0,0.0,0.0,0.0,,28.61264,50.399998
2023-05-18 04:00:00+00:00,Barnstable,41.7003,-70.3002,0.0,15.014999,4.3650002,0,0,52672.85,47285.227,7.55,7.55,0.0,0.0,0.0,0.0,0.0,,21.707731,39.239998
