,date,county,latitude,longitude,weather_code,daylight_duration,sunshine_duration,temperature_2m_max,temperature_2m_min,uv_index_max,precipitation_probability_max,aqi
790,2024-03-01 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,40633.86,32405.148,2.515,-5.185,4.6,0.0,2.0
791,2024-03-02 05:00:00+00:00,Barnstable,41.7003,-70.3002,61.0,40801.676,9871.651,9.514999,0.715,3.25,0.0,2.0
792,2024-03-03 05:00:00+00:00,Barnstable,41.7003,-70.3002,61.0,40969.9,16823.422,10.014999,7.965,2.3,0.0,2.0
793,2024-03-04 05:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,41138.402,0.0,7.715,4.465,2.35,0.0,2.0
794,2024-03-05 05:00:00+00:00,Barnstable,41.7003,-70.3002,53.0,41307.062,0.0,10.065,4.3650002,2.3,0.0,2.0
795,2024-03-06 05:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,41475.76,0.0,9.065,6.715,4.05,0.0,2.0
796,2024-03-07 05:00:00+00:00,Barnstable,41.7003,-70.3002,65.0,41644.38,0.0,11.815,3.515,0.8000000000000007,0.0,2.0
797,2024-03-08 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,41812.8,14745.677,5.165,0.365,4.6,0.0,2.0
798,2024-03-09 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,41980.906,0.0,5.565,-0.035000004,2.45,0.0,2.0
799,2024-03-10 05:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,42148.574,17718.486,12.264999,3.565,5.1,0.0,2.0
800,2024-03-11 05:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,42315.69,36489.934,6.315,-0.135,5.1,0.0,2.0
801,2024-03-12 05:00:00+00:00,Barnstable,41.7003,-70.3002,0.0,42482.145,38841.406,12.764999,0.865,5.1,0.0,2.0
802,2024-03-13 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,42648.258,38774.17,10.264999,1.7650001,5.25,0.0,2.0
803,2024-03-14 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,42815.195,39078.332,11.464999,2.865,5.2,0.0,2.0
804,2024-03-15 05:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,42982.906,14400.0,11.165,3.915,4.85,0.0,2.0
805,2024-03-16 05:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,43151.293,30912.35,10.514999,3.865,5.15,0.0,2.0
806,2024-03-17 05:00:00+00:00,Barnstable,41.7003,-70.3002,55.0,43320.254,22720.5,13.365,4.815,5.05,0.0,2.0
807,2024-03-18 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,43489.676,17007.281,10.514999,1.615,5.45,0.0,2.0
808,2024-03-19 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,43659.457,21793.926,7.815,0.16499999,5.0,0.0,2.0
809,2024-03-20 05:00:00+00:00,Barnstable,41.7003,-70.3002,53.0,43829.49,31816.469,11.915,0.565,5.55,0.0,2.0
810,2024-03-21 05:00:00+00:00,Barnstable,41.7003,-70.3002,1.0,43999.67,40779.668,5.1150002,-1.385,5.55,0.0,2.0
811,2024-03-22 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,44169.9,40809.508,5.315,-2.485,5.7,0.0,2.0
812,2024-03-23 05:00:00+00:00,Barnstable,41.7003,-70.3002,65.0,44340.066,0.0,11.315,1.7149999,2.05,0.0,2.0
813,2024-03-24 05:00:00+00:00,Barnstable,41.7003,-70.3002,61.0,44510.062,28460.854,2.915,-0.635,3.75,0.0,2.0
814,2024-03-25 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,44679.78,27510.717,4.315,0.915,3.25,0.0,2.0
815,2024-03-26 05:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,44849.125,0.0,4.765,2.565,2.05,0.0,2.0
816,2024-03-27 05:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,45017.977,875.77673,7.065,4.265,4.5,0.0,2.0
817,2024-03-28 05:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,45186.234,0.0,9.315,5.815,1.45,0.0,2.0
818,2024-03-29 05:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,45353.785,634.7705,7.8650002,3.015,1.85,0.0,2.0
819,2024-03-30 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,45520.52,41891.38,10.865,1.665,5.95,0.0,2.0
820,2024-03-31 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,45686.316,41955.86,12.115,4.1150002,5.5,0.0,2.0
821,2024-04-01 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,45851.074,27513.336,10.065,1.4649999,3.05,0.0,2.0
822,2024-04-02 05:00:00+00:00,Barnstable,41.7003,-70.3002,55.0,46015.094,5721.533,8.714999,1.4649999,4.6,0.0,2.0
823,2024-04-03 05:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,46179.453,11800.551,6.815,2.865,1.75,0.0,2.0
824,2024-04-04 05:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,46344.133,0.0,8.214999,1.865,3.55,0.0,2.0
825,2024-04-05 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,46509.027,39057.043,7.715,0.515,4.7,0.0,2.0
826,2024-04-06 05:00:00+00:00,Barnstable,41.7003,-70.3002,53.0,46674.027,0.0,4.715,2.615,2.65,0.0,2.0
827,2024-04-07 05:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,46839.04,17204.002,6.065,0.865,3.45,0.0,2.0
828,2024-04-08 05:00:00+00:00,Barnstable,41.7003,-70.3002,2.0,47003.95,42997.37,15.915,0.765,6.45,0.0,2.0
829,2024-04-09 05:00:00+00:00,Barnstable,41.7003,-70.3002,2.0,47168.645,43202.14,15.815,4.215,6.5,0.0,2.0
830,2024-04-10 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,47333.027,36684.87,12.815,4.165,6.1,0.0,2.0
831,2024-04-11 05:00:00+00:00,Barnstable,41.7003,-70.3002,53.0,47496.984,0.0,12.565,8.415,2.1,0.0,2.0
832,2024-04-12 05:00:00+00:00,Barnstable,41.7003,-70.3002,65.0,47660.39,338.01453,14.165,9.214999,4.0,0.0,2.0
833,2024-04-13 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,47823.152,40759.996,12.964999,6.215,6.35,0.0,2.0
834,2024-04-14 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,47985.14,33998.617,14.615,5.665,5.95,0.0,2.0
835,2024-04-15 05:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,48146.234,44147.984,20.265001,6.965,6.8,0.0,2.0
836,2024-04-16 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,48306.316,45005.13,17.815,7.665,6.7,0.0,2.0
837,2024-04-17 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,48465.26,41749.645,12.415,5.215,6.8,0.0,2.0
838,2024-04-18 05:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,48622.95,2311.5015,10.514999,5.265,6.25,0.0,2.0
839,2024-04-19 05:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,48779.242,32400.0,13.014999,5.065,7.0,0.0,2.0
840,2024-04-20 05:00:00+00:00,Barnstable,41.7003,-70.3002,61.0,48934.01,193.92723,11.415,6.915,3.35,0.0,2.0
841,2024-04-21 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,49087.125,40035.33,11.065,2.815,4.7,0.0,2.0
842,2024-04-22 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,49238.86,45754.383,10.964999,1.665,6.9,0.0,2.0
843,2024-04-23 05:00:00+00:00,Barnstable,41.7003,-70.3002,1.0,49390.266,45837.0,12.565,0.865,6.5,0.0,2.0
844,2024-04-24 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,49541.31,38328.566,16.315,2.265,6.05,0.0,2.0
845,2024-04-25 05:00:00+00:00,Barnstable,41.7003,-70.3002,1.0,49691.867,46000.32,8.915,1.315,6.9,0.0,2.0
846,2024-04-26 05:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,49841.832,46080.883,11.264999,-0.035000004,6.9,0.0,2.0
847,2024-04-27 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,49991.08,45983.28,16.415,1.165,7.0,0.0,2.0
848,2024-04-28 05:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,50139.492,5713.8657,12.815,6.065,6.85,0.0,2.0
849,2024-04-29 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,50286.945,44708.445,17.465,9.514999,7.15,0.0,2.0
850,2024-04-30 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,50433.316,24114.22,14.315,9.065,5.2,0.0,2.0
851,2024-05-01 05:00:00+00:00,Barnstable,41.7003,-70.3002,53.0,50578.473,11132.238,11.214999,4.765,6.9,0.0,2.0
852,2024-05-02 05:00:00+00:00,Barnstable,41.7003,-70.3002,53.0,50722.285,27857.547,14.214999,3.915,6.0,0.0,2.0
853,2024-05-03 05:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,50864.617,27560.883,11.915,5.915,6.8,0.0,2.0
854,2024-05-04 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,51005.33,27221.375,11.415,4.915,6.8,0.0,2.0
855,2024-05-05 05:00:00+00:00,Barnstable,41.7003,-70.3002,53.0,51144.28,0.0,10.764999,7.015,6.8,0.0,2.0
856,2024-05-06 05:00:00+00:00,Barnstable,41.7003,-70.3002,55.0,51281.34,14978.727,18.865,10.214999,5.75,0.0,2.0
857,2024-05-07 05:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,51416.348,42475.46,20.565,11.115,6.2,0.0,2.0
858,2024-05-08 05:00:00+00:00,Barnstable,41.7003,-70.3002,65.0,51549.16,21251.912,15.865,10.915,5.65,0.0,2.0
859,2024-05-09 05:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,51679.625,41349.094,14.665,7.6150002,6.65,0.0,2.0
860,2024-05-10 05:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,51807.582,21600.0,12.014999,6.015,7.3,0.0,2.0
861,2024-05-11 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,51932.88,25367.266,10.565,5.765,7.3,0.0,2.0
862,2024-05-12 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,52055.73,39909.68,12.964999,3.7150002,5.9,0.0,2.0
863,2024-05-13 05:00:00+00:00,Barnstable,41.7003,-70.3002,2.0,52177.074,47178.71,17.365,5.815,7.05,0.0,2.0
864,2024-05-14 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,52296.85,46902.414,20.165,9.065,6.95,0.0,2.0
865,2024-05-15 05:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,52414.953,16343.887,19.815,12.514999,3.8,0.0,2.0
866,2024-05-16 05:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,52531.26,2509.274,15.865,12.165,1.75,0.0,2.0
867,2024-05-17 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,52645.66,41735.734,16.715,11.014999,7.65,0.0,2.0
868,2024-05-18 05:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,52758.023,0.0,11.865,10.065,1.05,0.0,2.0
869,2024-05-19 05:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,52868.23,0.0,11.415,9.514999,3.05,0.0,2.0
870,2024-05-20 05:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,52976.152,15724.172,13.815,8.915,6.35,0.0,2.0
871,2024-05-21 05:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,53081.67,33515.668,20.065,8.764999,7.85,0.0,2.0
872,2024-05-22 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,53184.652,48287.75,24.265001,12.615,7.8,0.0,2.0
873,2024-05-23 05:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,53284.97,27064.646,20.865,14.615,6.2,0.0,2.0
874,2024-05-24 05:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,53382.484,48438.383,26.965,14.764999,7.75,0.0,2.0
875,2024-05-25 05:00:00+00:00,Barnstable,41.7003,-70.3002,0.0,53477.066,48714.03,20.965,12.214999,7.85,0.0,2.0
876,2024-05-26 05:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,53568.586,32328.414,23.015001,13.615,7.5,0.0,2.0
877,2024-05-27 05:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,53656.9,6421.879,20.715,14.615,7.3,0.0,2.0
878,2024-05-28 05:00:00+00:00,Barnstable,41.7003,-70.3002,65.0,53741.875,23525.967,22.665,15.915,7.8,0.0,2.0
879,2024-05-29 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,53823.38,47930.293,22.265001,14.514999,7.75,0.0,2.0
880,2024-05-30 05:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,53901.266,0.0,16.765001,11.415,5.1,0.0,2.0
881,2024-05-31 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,53975.4,48342.086,22.415,9.315,7.6,0.0,2.0
882,2024-06-01 05:00:00+00:00,Barnstable,41.7003,-70.3002,0.0,54045.883,49510.31,22.515001,11.815,7.7,0.0,2.0
883,2024-06-02 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,54113.293,49652.566,23.365,11.514999,7.75,0.0,2.0
884,2024-06-03 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,54177.605,42753.73,23.115,12.915,7.75,0.0,2.0
885,2024-06-04 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,54238.746,46515.633,20.115,11.365,7.85,0.0,2.0
886,2024-06-05 05:00:00+00:00,Barnstable,41.7003,-70.3002,1.0,54296.668,49590.23,23.765001,12.964999,7.8,0.0,2.0
887,2024-06-06 05:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,54351.305,0.0,19.015001,16.965,1.95,0.0,2.0
888,2024-06-07 05:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,54402.594,19595.043,23.065,16.615,6.6,0.0,2.0
889,2024-06-08 05:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,54450.477,49774.9,22.515001,14.415,7.35,0.0,2.0
890,2024-06-09 05:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,54494.9,21458.596,20.315,14.365,7.15,0.0,2.0
891,2024-06-10 05:00:00+00:00,Barnstable,41.7003,-70.3002,1.0,54535.797,46472.46,21.865,13.165,7.8,0.0,2.0
892,2024-06-11 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,54573.117,46977.7,22.115,12.214999,7.25,0.0,2.0
893,2024-06-12 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,54606.805,49530.137,23.015001,11.964999,7.6,0.0,2.0
894,2024-06-13 05:00:00+00:00,Barnstable,41.7003,-70.3002,2.0,54636.805,49788.805,24.215,14.865,7.7,0.0,2.0
895,2024-06-14 05:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,54663.066,49579.11,25.965,17.215,8.05,0.0,2.0
896,2024-06-15 05:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,54685.535,32965.254,22.215,13.464999,7.85,0.0,2.0
897,2024-06-16 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,54704.164,48066.074,20.565,11.514999,7.35,0.0,2.0
898,2024-06-17 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,54718.906,49930.32,22.315,12.815,7.85,0.0,2.0
899,2024-06-18 05:00:00+00:00,Barnstable,41.7003,-70.3002,1.0,54729.72,49660.117,26.765001,18.965,8.05,0.0,2.0
900,2024-06-19 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,54736.55,50015.242,27.765001,19.365,8.0,0.0,2.0
901,2024-06-20 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,54739.367,49895.484,28.665,19.365,7.85,0.0,2.0
902,2024-06-21 05:00:00+00:00,Barnstable,41.7003,-70.3002,65.0,54738.11,46787.996,28.015001,19.115,7.05,0.0,2.0
903,2024-06-22 05:00:00+00:00,Barnstable,41.7003,-70.3002,51.0,54732.77,736.9036,22.665,19.215,4.55,0.0,2.0
904,2024-06-23 05:00:00+00:00,Barnstable,41.7003,-70.3002,63.0,54723.383,14271.17,25.265001,18.515001,7.55,0.0,2.0
905,2024-06-24 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,54710.004,32437.64,28.265001,20.215,7.95,0.0,2.0
906,2024-06-25 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,54692.69,50011.477,28.965,18.215,7.9,0.0,2.0
907,2024-06-26 05:00:00+00:00,Barnstable,41.7003,-70.3002,45.0,54671.492,42486.953,26.965,20.065,7.65,0.0,2.0
908,2024-06-27 05:00:00+00:00,Barnstable,41.7003,-70.3002,65.0,54646.47,28809.957,25.215,18.115,7.75,0.0,2.0
909,2024-06-28 05:00:00+00:00,Barnstable,41.7003,-70.3002,1.0,54617.684,50351.742,20.615,14.065,7.9,0.0,2.0
910,2024-06-29 05:00:00+00:00,Barnstable,41.7003,-70.3002,3.0,54585.184,40083.812,21.465,13.565,7.25,0.0,2.0
911,2024-06-30 05:00:00+00:00,Barnstable,41.7003,-70.3002,61.0,54549.047,0.0,24.615,20.765001,5.1,0.0,2.0
1824,2024-03-01 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,40571.633,36438.02,2.6465,-10.0035,4.65,0.0,2.0
1825,2024-03-02 05:00:00+00:00,Berkshire,42.3118,-73.1822,61.0,40743.13,3205.8894,4.9465,-1.3034999,2.4,0.0,2.0
1826,2024-03-03 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,40915.027,23126.643,10.6465,3.8965,4.8,0.0,2.0
1827,2024-03-04 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,41087.207,12336.113,9.8465,3.3965,3.05,0.0,2.0
1828,2024-03-05 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,41259.543,0.0,3.7965002,1.7465,0.8000000000000007,0.0,2.0
1829,2024-03-06 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,41431.918,3960.2942,11.5465,3.3465,3.9,0.0,2.0
1830,2024-03-07 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,41604.203,0.0,7.1465,1.1465,2.55,0.0,2.0
1831,2024-03-08 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,41776.29,38023.62,9.2465,-1.7535,4.95,0.0,2.0
1832,2024-03-09 05:00:00+00:00,Berkshire,42.3118,-73.1822,61.0,41948.043,5.813713,1.1465,-0.70350003,3.0,0.0,2.0
1833,2024-03-10 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,42119.355,2791.2524,1.9465001,-2.9035,4.45,0.0,2.0
1834,2024-03-11 05:00:00+00:00,Berkshire,42.3118,-73.1822,53.0,42290.098,20421.44,1.4465001,-7.0035,4.25,0.0,2.0
1835,2024-03-12 05:00:00+00:00,Berkshire,42.3118,-73.1822,0.0,42460.16,38956.094,8.4965,-0.7535,5.15,0.0,2.0
1836,2024-03-13 05:00:00+00:00,Berkshire,42.3118,-73.1822,53.0,42629.88,38586.098,15.3965,-1.6535,5.15,0.0,2.0
1837,2024-03-14 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,42800.426,39541.074,15.6965,2.4965,5.25,0.0,2.0
1838,2024-03-15 05:00:00+00:00,Berkshire,42.3118,-73.1822,51.0,42971.77,882.5608,8.2965,1.6465,2.1,0.0,2.0
1839,2024-03-16 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,43143.805,31368.3,8.7965,-0.20350002,4.3,0.0,2.0
1840,2024-03-17 05:00:00+00:00,Berkshire,42.3118,-73.1822,55.0,43316.42,5980.7285,6.9465,-0.2535,5.35,0.0,2.0
1841,2024-03-18 05:00:00+00:00,Berkshire,42.3118,-73.1822,51.0,43489.51,37400.773,2.5965,-1.5534999,5.3,0.0,2.0
1842,2024-03-19 05:00:00+00:00,Berkshire,42.3118,-73.1822,51.0,43662.97,21600.0,1.3465,-3.7535,5.3,0.0,2.0
1843,2024-03-20 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,43836.684,17058.543,4.7965,-5.4035,4.65,0.0,2.0
1844,2024-03-21 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,44010.55,31389.54,-3.1035,-9.6535,5.45,0.0,2.0
1845,2024-03-22 05:00:00+00:00,Berkshire,42.3118,-73.1822,55.0,44184.46,40933.676,-1.5035,-10.0035,5.3,0.0,2.0
1846,2024-03-23 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,44358.31,0.0,0.9965,-6.9035,0.8000000000000007,0.0,2.0
1847,2024-03-24 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,44531.99,41280.75,0.4965,-9.3035,6.1,0.0,2.0
1848,2024-03-25 05:00:00+00:00,Berkshire,42.3118,-73.1822,0.0,44705.39,41453.527,3.4965,-5.3035,5.85,0.0,2.0
1849,2024-03-26 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,44878.41,21600.0,5.9465,-1.9535,3.45,0.0,2.0
1850,2024-03-27 05:00:00+00:00,Berkshire,42.3118,-73.1822,55.0,45050.926,18000.0,10.4465,-0.2535,3.95,0.0,2.0
1851,2024-03-28 05:00:00+00:00,Berkshire,42.3118,-73.1822,61.0,45222.836,0.0,5.9965,1.0465,1.45,0.0,2.0
1852,2024-03-29 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,45394.03,32400.0,6.2965,-0.7535,5.25,0.0,2.0
1853,2024-03-30 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,45564.387,42305.66,7.9465,-1.3535,5.95,0.0,2.0
1854,2024-03-31 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,45733.8,42472.98,8.1465,0.3465,4.55,0.0,2.0
1855,2024-04-01 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,45902.145,30118.438,9.7965,-0.10350001,5.15,0.0,2.0
1856,2024-04-02 05:00:00+00:00,Berkshire,42.3118,-73.1822,53.0,46069.74,10403.924,5.9465,1.0465,3.6,0.0,2.0
1857,2024-04-03 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,46237.695,0.0,1.8965001,-1.9035,1.1,0.0,2.0
1858,2024-04-04 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,46405.977,0.0,0.14649999,-3.4035,5.8,0.0,2.0
1859,2024-04-05 05:00:00+00:00,Berkshire,42.3118,-73.1822,51.0,46574.48,1759.6862,0.7465,-3.1035,4.25,0.0,2.0
1860,2024-04-06 05:00:00+00:00,Berkshire,42.3118,-73.1822,51.0,46743.105,31342.91,2.7465,-2.1535,4.1,0.0,2.0
1861,2024-04-07 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,46911.73,35055.082,6.7465,-1.2535,4.15,0.0,2.0
1862,2024-04-08 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,47080.266,39609.215,13.2465,-2.7035,5.8,0.0,2.0
1863,2024-04-09 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,47248.594,43232.613,19.1465,3.3965,6.45,0.0,2.0
1864,2024-04-10 05:00:00+00:00,Berkshire,42.3118,-73.1822,61.0,47416.605,13261.646,13.7965,5.8965,4.05,0.0,2.0
1865,2024-04-11 05:00:00+00:00,Berkshire,42.3118,-73.1822,61.0,47584.18,0.0,12.1965,5.9965,1.0,0.0,2.0
1866,2024-04-12 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,47751.21,444.47113,14.1465,7.0465,1.1,0.0,2.0
1867,2024-04-13 05:00:00+00:00,Berkshire,42.3118,-73.1822,53.0,47917.582,506.32623,6.8965,2.1465,5.05,0.0,2.0
1868,2024-04-14 05:00:00+00:00,Berkshire,42.3118,-73.1822,55.0,48083.16,26252.457,9.2965,1.4965,3.95,0.0,2.0
1869,2024-04-15 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,48247.848,42653.14,14.0465,4.4965,6.65,0.0,2.0
1870,2024-04-16 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,48411.504,43923.72,14.0965,1.2965,6.65,0.0,2.0
1871,2024-04-17 05:00:00+00:00,Berkshire,42.3118,-73.1822,53.0,48574.004,31501.213,14.3465,1.5965,6.3,0.0,2.0
1872,2024-04-18 05:00:00+00:00,Berkshire,42.3118,-73.1822,61.0,48735.223,0.0,4.6465,2.1965,0.8000000000000007,0.0,2.0
1873,2024-04-19 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,48895.027,26427.516,12.0965,3.0465,5.7,0.0,2.0
1874,2024-04-20 05:00:00+00:00,Berkshire,42.3118,-73.1822,53.0,49053.28,15296.662,10.9965,0.54649997,5.05,0.0,2.0
1875,2024-04-21 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,49209.848,37349.086,5.1465,-0.95350003,4.9,0.0,2.0
1876,2024-04-22 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,49365.01,43411.5,9.7965,-0.2535,6.7,0.0,2.0
1877,2024-04-23 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,49519.855,45373.523,15.1965,-1.2535,6.85,0.0,2.0
1878,2024-04-24 05:00:00+00:00,Berkshire,42.3118,-73.1822,51.0,49674.324,34935.375,12.2965,-0.30350003,6.35,0.0,2.0
1879,2024-04-25 05:00:00+00:00,Berkshire,42.3118,-73.1822,0.0,49828.316,45828.37,10.3965,-2.5035,6.85,0.0,2.0
1880,2024-04-26 05:00:00+00:00,Berkshire,42.3118,-73.1822,0.0,49981.71,45921.426,13.6465,-0.90349996,6.9,0.0,2.0
1881,2024-04-27 05:00:00+00:00,Berkshire,42.3118,-73.1822,53.0,50134.375,38328.78,14.7465,0.19649997,6.65,0.0,2.0
1882,2024-04-28 05:00:00+00:00,Berkshire,42.3118,-73.1822,53.0,50286.2,32680.402,20.6465,4.2965,7.3,0.0,2.0
1883,2024-04-29 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,50437.047,26249.318,19.7465,12.1965,7.0,0.0,2.0
1884,2024-04-30 05:00:00+00:00,Berkshire,42.3118,-73.1822,55.0,50586.797,27895.203,17.9965,9.2465,5.55,0.0,2.0
1885,2024-05-01 05:00:00+00:00,Berkshire,42.3118,-73.1822,51.0,50735.316,23433.275,18.3465,9.9965,6.25,0.0,2.0
1886,2024-05-02 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,50882.47,43517.56,20.5465,9.3965,7.3,0.0,2.0
1887,2024-05-03 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,51028.113,41175.227,15.946501,7.3465,7.1,0.0,2.0
1888,2024-05-04 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,51172.117,41768.59,17.2465,5.5465,7.35,0.0,2.0
1889,2024-05-05 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,51314.332,0.0,7.7465,5.2965,0.9,0.0,2.0
1890,2024-05-06 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,51454.605,27387.426,18.4965,8.1465,5.2,0.0,2.0
1891,2024-05-07 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,51592.8,47950.27,21.0965,7.0965,7.5,0.0,2.0
1892,2024-05-08 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,51728.75,19048.486,19.9465,9.7465,7.35,0.0,2.0
1893,2024-05-09 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,51862.31,32026.807,14.7465,8.3965,7.05,0.0,2.0
1894,2024-05-10 05:00:00+00:00,Berkshire,42.3118,-73.1822,53.0,51993.31,15411.462,11.0965,5.0465,4.55,0.0,2.0
