date,county,latitude,longitude,weather_code,temperature_2m_max,temperature_2m_min,sunrise,sunset,uv_index_max,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max
2024-11-10 05:00:00+00:00,Worcester,42.4002,-71.9065,53.0,11.787499,-3.0625,0,0,3.15,44.0,26.230639,58.32
2024-11-11 05:00:00+00:00,Worcester,42.4002,-71.9065,61.0,14.4375,8.237499,0,0,3.0,65.0,27.333935,63.72
2024-11-12 05:00:00+00:00,Worcester,42.4002,-71.9065,3.0,9.037499,-0.473,0,0,3.1,9.0,26.758923,62.279995
2024-11-13 05:00:00+00:00,Worcester,42.4002,-71.9065,2.0,6.5270004,-3.573,0,0,3.15,0.0,16.179985,47.88
2024-11-14 05:00:00+00:00,Worcester,42.4002,-71.9065,3.0,3.477,-3.523,0,0,2.15,11.0,9.904906,23.759998
2024-11-15 05:00:00+00:00,Worcester,42.4002,-71.9065,3.0,10.377,-3.223,0,0,2.9,17.0,16.87398,42.839996
2024-11-16 05:00:00+00:00,Worcester,42.4002,-71.9065,3.0,8.877,2.827,0,0,2.2,17.0,22.065973,49.68
