dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2022-01-01 00:00:00+00:00,2,594.14,13.63,50.04,0.0,5.07,18.33,22.35,0.23
2022-01-01 01:00:00+00:00,2,554.08,6.48,45.24,0.18,3.1,16.34,20.17,0.2
2022-01-01 02:00:00+00:00,2,500.68,2.15,38.04,1.86,1.83,13.72,16.79,0.19
2022-01-01 03:00:00+00:00,2,460.62,0.52,30.85,7.24,1.45,11.15,13.55,0.18
2022-01-01 04:00:00+00:00,1,433.92,0.22,26.05,12.16,1.16,9.57,11.74,0.18
2022-01-01 05:00:00+00:00,1,420.57,0.11,22.96,14.48,0.86,8.72,10.65,0.14
2022-01-01 06:00:00+00:00,1,403.88,0.04,19.36,16.99,0.72,8.08,9.71,0.1
2022-01-01 07:00:00+00:00,1,390.53,0.03,16.79,18.78,0.65,7.78,9.17,0.07
2022-01-01 08:00:00+00:00,1,377.18,0.03,14.57,19.67,0.6,7.5,8.74,0.07
2022-01-01 09:00:00+00:00,1,360.49,0.03,12.68,20.38,0.59,7.14,8.32,0.08
2022-01-01 10:00:00+00:00,1,343.8,0.03,11.31,20.74,0.61,6.7,7.93,0.09
2022-01-01 11:00:00+00:00,1,327.11,0.04,10.54,20.92,0.6,6.2,7.57,0.1
2022-01-01 12:00:00+00:00,1,323.77,0.09,11.65,21.46,0.63,5.86,7.67,0.17
2022-01-01 13:00:00+00:00,1,327.11,0.09,13.88,24.68,0.9,5.31,7.2,0.23
2022-01-01 14:00:00+00:00,1,330.45,0.13,14.39,29.68,1.25,4.44,6.05,0.22
2022-01-01 15:00:00+00:00,1,317.1,0.28,12.34,36.12,1.55,3.51,4.77,0.18
2022-01-01 16:00:00+00:00,1,293.73,0.26,8.05,44.7,1.34,2.73,3.56,0.11
2022-01-01 17:00:00+00:00,1,280.38,0.19,5.91,48.64,0.74,2.56,3.22,0.09
2022-01-01 18:00:00+00:00,1,277.04,0.18,6.51,49.35,0.65,2.26,2.85,0.08
2022-01-01 19:00:00+00:00,1,280.38,0.33,8.74,45.78,0.82,2.46,3.22,0.11
2022-01-01 20:00:00+00:00,1,290.39,0.23,10.62,40.41,0.95,2.92,3.91,0.14
2022-01-01 21:00:00+00:00,1,293.73,0.08,12.34,35.05,0.97,3.24,4.39,0.16
2022-01-01 22:00:00+00:00,1,330.45,0.17,18.16,22.53,0.63,4.12,5.66,0.21
2022-01-01 23:00:00+00:00,1,387.19,1.36,25.36,7.78,0.37,5.62,7.95,0.29
2022-01-02 00:00:00+00:00,1,433.92,4.53,26.39,1.59,0.28,7.36,10.67,0.41
2022-01-02 01:00:00+00:00,2,500.68,12.63,22.62,0.1,0.26,10.5,14.87,0.7
2022-01-02 02:00:00+00:00,2,580.79,23.47,18.51,0.0,0.31,14.93,19.47,1.22
2022-01-02 03:00:00+00:00,3,667.57,36.21,16.62,0.0,0.51,20.22,24.53,2.06
2022-01-02 04:00:00+00:00,3,741.0,48.28,15.94,0.0,0.67,24.6,28.19,2.37
2022-01-02 05:00:00+00:00,4,814.44,62.58,14.74,0.0,0.51,28.23,30.27,0.9
2022-01-02 06:00:00+00:00,4,894.55,82.25,14.39,0.0,0.47,32.38,33.5,0.22
2022-01-02 07:00:00+00:00,4,787.73,63.48,25.02,0.0,1.59,25.21,25.92,0.22
2022-01-02 08:00:00+00:00,3,787.73,60.8,25.7,0.0,1.55,24.11,24.69,0.13
2022-01-02 09:00:00+00:00,2,707.63,43.36,26.73,0.0,1.94,19.11,19.6,0.12
2022-01-02 10:00:00+00:00,1,487.33,11.4,27.42,0.07,3.49,9.7,10.15,0.13
2022-01-02 11:00:00+00:00,1,427.25,4.64,26.05,0.18,3.34,8.03,8.7,0.17
2022-01-02 12:00:00+00:00,1,447.27,6.59,27.08,0.05,3.49,9.39,10.57,0.28
2022-01-02 13:00:00+00:00,2,500.68,12.41,29.13,0.02,3.93,12.27,14.24,0.44
2022-01-02 14:00:00+00:00,2,547.41,18.55,30.5,0.27,4.47,14.99,17.59,0.55
2022-01-02 15:00:00+00:00,2,574.11,23.02,29.82,0.71,4.95,16.65,19.7,0.6
2022-01-02 16:00:00+00:00,2,560.76,22.35,28.1,1.3,4.35,16.36,19.69,0.5
2022-01-02 17:00:00+00:00,2,540.73,19.67,25.7,1.59,3.25,15.05,18.8,0.41
2022-01-02 18:00:00+00:00,2,527.38,17.43,23.31,1.54,2.35,13.45,17.76,0.4
2022-01-02 19:00:00+00:00,2,507.35,14.08,21.59,1.41,1.64,11.77,16.6,0.34
2022-01-02 20:00:00+00:00,2,480.65,10.84,21.59,0.92,1.52,10.3,14.06,0.29
2022-01-02 21:00:00+00:00,1,440.6,7.38,20.56,0.47,1.4,8.11,10.58,0.26
2022-01-02 22:00:00+00:00,1,420.57,3.41,21.25,0.77,1.18,5.45,6.88,0.22
2022-01-02 23:00:00+00:00,1,447.27,0.91,23.31,4.74,1.07,4.03,5.03,0.19
2022-01-03 00:00:00+00:00,1,433.92,0.16,17.82,14.84,1.1,2.86,3.71,0.18
2022-01-03 01:00:00+00:00,1,377.18,0.02,10.28,29.68,1.13,1.57,2.33,0.19
2022-01-03 02:00:00+00:00,1,340.46,0.0,7.11,43.27,1.0,1.03,1.8,0.27
2022-01-03 03:00:00+00:00,1,317.1,0.0,5.83,52.21,0.86,0.87,1.62,0.36
2022-01-03 04:00:00+00:00,1,307.08,0.0,5.01,58.65,0.86,0.73,1.42,0.42
2022-01-03 05:00:00+00:00,1,293.73,0.0,4.41,65.09,1.04,0.56,1.08,0.41
2022-01-03 06:00:00+00:00,1,287.06,0.0,4.67,69.38,1.43,0.52,0.98,0.44
2022-01-03 07:00:00+00:00,1,283.72,0.0,5.27,69.38,1.88,0.7,1.18,0.46
2022-01-03 08:00:00+00:00,1,287.06,0.0,5.91,67.23,2.29,0.97,1.5,0.47
2022-01-03 09:00:00+00:00,1,290.39,0.0,6.68,64.37,2.62,1.22,1.8,0.49
2022-01-03 10:00:00+00:00,1,297.07,0.0,7.71,61.51,2.95,1.48,2.13,0.54
2022-01-03 11:00:00+00:00,1,307.08,0.0,9.25,58.65,3.37,1.83,2.62,0.65
2022-01-03 12:00:00+00:00,1,327.11,0.01,13.19,52.93,3.99,2.69,3.96,0.94
2022-01-03 13:00:00+00:00,1,357.15,0.04,20.05,46.49,5.19,4.05,5.86,1.46
2022-01-03 14:00:00+00:00,1,377.18,0.41,25.36,43.63,6.26,4.93,7.0,1.8
2022-01-03 15:00:00+00:00,1,377.18,1.23,26.39,45.78,6.74,4.98,7.12,1.85
2022-01-03 16:00:00+00:00,1,373.84,1.96,26.05,48.64,6.97,4.87,6.95,1.8
2022-01-03 17:00:00+00:00,1,377.18,2.46,27.08,49.35,7.09,4.74,6.71,1.77
2022-01-03 18:00:00+00:00,1,340.46,1.59,21.25,60.08,5.07,2.98,4.54,1.28
2022-01-03 19:00:00+00:00,1,307.08,0.67,15.08,72.24,3.34,1.68,3.08,0.84
2022-01-03 20:00:00+00:00,1,303.75,0.29,14.57,75.1,3.16,1.56,3.1,0.81
2022-01-03 21:00:00+00:00,1,303.75,0.07,14.74,75.82,3.07,1.59,3.25,0.83
2022-01-03 22:00:00+00:00,1,310.42,0.0,14.74,77.25,2.83,1.65,3.47,0.89
2022-01-03 23:00:00+00:00,1,313.76,0.0,14.57,78.68,2.56,1.72,3.18,0.95
2022-01-04 00:00:00+00:00,1,310.42,0.0,12.51,78.68,2.09,1.66,2.82,0.93
2022-01-04 01:00:00+00:00,1,303.75,0.0,10.37,77.96,1.82,1.57,2.77,0.85
2022-01-04 02:00:00+00:00,1,300.41,0.0,9.94,75.1,2.18,1.59,2.85,0.82
2022-01-04 03:00:00+00:00,1,303.75,0.0,10.97,71.53,2.5,1.8,3.09,0.85
2022-01-04 04:00:00+00:00,1,303.75,0.0,10.37,70.81,2.12,1.79,3.0,0.83
2022-01-04 05:00:00+00:00,1,297.07,0.0,8.14,74.39,1.58,1.52,2.51,0.77
2022-01-04 06:00:00+00:00,1,293.73,0.0,6.68,76.53,1.31,1.37,2.17,0.76
2022-01-04 07:00:00+00:00,1,290.39,0.0,5.74,77.96,1.18,1.21,1.92,0.73
2022-01-04 08:00:00+00:00,2,283.72,0.0,5.06,80.11,1.18,1.03,1.73,0.64
2022-01-04 09:00:00+00:00,2,283.72,0.0,4.88,81.54,1.27,0.99,1.74,0.59
2022-01-04 10:00:00+00:00,2,283.72,0.0,5.01,82.25,1.42,1.03,1.86,0.59
2022-01-04 11:00:00+00:00,2,287.06,0.0,5.31,82.25,1.58,1.17,2.1,0.6
2022-01-04 12:00:00+00:00,2,297.07,0.0,7.03,80.11,1.86,1.7,3.01,0.74
2022-01-04 13:00:00+00:00,1,310.42,0.03,9.77,76.53,2.18,2.26,4.0,0.94
2022-01-04 14:00:00+00:00,1,317.1,0.73,10.71,75.1,2.24,2.43,4.38,1.01
2022-01-04 15:00:00+00:00,1,313.76,1.69,9.68,76.53,2.09,2.38,4.42,0.98
2022-01-04 16:00:00+00:00,1,307.08,2.04,8.05,78.68,1.77,2.14,4.09,0.84
2022-01-04 17:00:00+00:00,1,303.75,2.12,7.71,79.39,1.61,2.07,3.92,0.74
2022-01-04 18:00:00+00:00,1,307.08,2.26,8.57,78.68,1.55,2.22,4.09,0.7
2022-01-04 19:00:00+00:00,1,313.76,2.68,11.65,75.82,1.53,2.7,4.97,0.77
2022-01-04 20:00:00+00:00,1,330.45,2.63,17.31,68.66,1.7,3.3,6.13,0.94
2022-01-04 21:00:00+00:00,1,353.81,1.45,25.7,59.37,2.18,3.97,7.03,1.17
2022-01-04 22:00:00+00:00,1,377.18,0.06,32.56,50.78,2.68,4.6,7.72,1.46
2022-01-04 23:00:00+00:00,1,393.87,0.01,33.24,46.49,3.07,5.08,8.2,1.66
2022-01-05 00:00:00+00:00,1,407.22,0.01,32.22,43.27,3.64,5.77,8.82,1.79
2022-01-05 01:00:00+00:00,1,403.88,0.01,28.45,46.49,3.52,6.23,9.2,1.68
2022-01-05 02:00:00+00:00,1,387.19,0.0,24.68,52.93,3.13,6.31,9.26,1.46
2022-01-05 03:00:00+00:00,1,370.5,0.0,22.28,58.65,3.01,6.33,9.3,1.23
2022-01-05 04:00:00+00:00,1,363.83,0.0,20.73,61.51,3.13,6.55,9.4,1.01
2022-01-05 05:00:00+00:00,1,357.15,0.0,19.54,62.23,3.49,7.27,9.76,0.76
2022-01-05 06:00:00+00:00,1,350.48,0.0,17.82,63.66,3.73,8.71,11.13,0.41
2022-01-05 07:00:00+00:00,1,340.46,0.0,14.91,67.23,3.64,9.58,11.99,0.11
2022-01-05 08:00:00+00:00,1,323.77,0.0,11.82,71.53,3.31,8.56,10.78,0.07
2022-01-05 09:00:00+00:00,1,297.07,0.0,8.48,77.25,2.62,5.53,7.59,0.1
2022-01-05 10:00:00+00:00,2,273.7,0.0,5.83,83.68,1.58,2.3,4.41,0.16
2022-01-05 11:00:00+00:00,2,263.69,0.0,5.1,86.55,1.06,1.35,3.68,0.14
2022-01-05 12:00:00+00:00,2,263.69,0.0,6.51,84.4,1.0,1.45,4.29,0.17
2022-01-05 13:00:00+00:00,2,270.37,0.0,8.48,82.25,0.91,1.59,4.81,0.23
2022-01-05 14:00:00+00:00,2,273.7,0.05,10.11,81.54,0.88,1.61,4.62,0.25
2022-01-05 15:00:00+00:00,2,273.7,0.17,10.2,81.54,0.94,1.57,4.14,0.25
2022-01-05 16:00:00+00:00,2,263.69,0.21,7.88,82.25,0.89,1.45,3.35,0.17
2022-01-05 17:00:00+00:00,2,257.02,0.23,6.94,80.82,0.88,1.5,2.8,0.12
2022-01-05 18:00:00+00:00,1,260.35,0.23,7.2,77.96,0.87,1.59,2.53,0.11
2022-01-05 19:00:00+00:00,1,263.69,0.21,7.8,75.82,0.87,1.69,2.4,0.12
2022-01-05 20:00:00+00:00,1,267.03,0.13,8.57,73.67,0.9,1.82,2.44,0.13
2022-01-05 21:00:00+00:00,1,270.37,0.04,9.25,72.96,0.88,1.81,2.35,0.13
2022-01-05 22:00:00+00:00,1,273.7,0.0,9.85,73.67,0.84,1.75,2.26,0.14
2022-01-05 23:00:00+00:00,1,273.7,0.0,10.37,73.67,0.82,1.71,2.29,0.15
2022-01-06 00:00:00+00:00,1,273.7,0.0,9.85,72.96,0.82,1.69,2.36,0.14
2022-01-06 01:00:00+00:00,1,280.38,0.0,10.28,68.66,0.83,2.02,3.12,0.17
2022-01-06 02:00:00+00:00,1,290.39,0.0,11.82,62.23,0.8,2.63,4.22,0.19
2022-01-06 03:00:00+00:00,1,300.41,0.0,12.68,56.51,0.72,3.32,5.27,0.19
2022-01-06 04:00:00+00:00,1,307.08,0.0,12.85,53.64,0.65,3.9,5.94,0.14
2022-01-06 05:00:00+00:00,1,313.76,0.0,13.54,49.35,0.72,4.54,6.41,0.09
2022-01-06 06:00:00+00:00,1,327.11,0.0,16.62,42.56,0.98,6.21,8.2,0.05
2022-01-06 07:00:00+00:00,1,347.14,0.0,20.91,35.76,1.21,8.55,10.82,0.03
2022-01-06 08:00:00+00:00,2,360.49,0.0,23.31,32.9,1.25,10.38,12.77,0.03
2022-01-06 09:00:00+00:00,2,367.16,0.0,22.62,34.33,1.25,11.31,13.85,0.03
2022-01-06 10:00:00+00:00,2,363.83,0.0,20.73,38.62,1.36,11.46,14.21,0.04
2022-01-06 11:00:00+00:00,1,350.48,0.0,16.62,47.21,1.52,9.73,12.12,0.06
2022-01-06 12:00:00+00:00,1,333.79,0.0,12.85,56.51,1.89,7.18,9.14,0.1
2022-01-06 13:00:00+00:00,1,337.12,0.03,12.68,57.22,2.32,6.98,8.82,0.16
2022-01-06 14:00:00+00:00,1,343.8,0.81,13.02,56.51,2.44,6.82,8.64,0.26
2022-01-06 15:00:00+00:00,1,340.46,1.76,10.71,58.65,2.35,5.63,7.16,0.36
2022-01-06 16:00:00+00:00,1,323.77,1.84,7.28,62.94,2.24,3.33,4.32,0.44
2022-01-06 17:00:00+00:00,1,317.1,1.76,6.0,63.66,2.32,1.82,2.58,0.49
2022-01-06 18:00:00+00:00,1,317.1,1.77,5.74,62.94,2.47,1.28,1.94,0.47
2022-01-06 19:00:00+00:00,1,327.11,1.98,6.85,60.8,2.53,1.23,2.24,0.59
2022-01-06 20:00:00+00:00,1,343.8,1.93,10.11,55.79,2.44,1.65,3.24,0.76
2022-01-06 21:00:00+00:00,1,363.83,1.08,15.94,47.92,2.38,2.29,4.38,0.92
2022-01-06 22:00:00+00:00,1,390.53,0.05,22.96,38.98,2.32,3.0,5.62,1.14
2022-01-06 23:00:00+00:00,1,420.57,0.06,27.08,32.19,2.41,3.84,7.03,1.46
2022-01-07 00:00:00+00:00,1,440.6,0.09,28.79,27.89,2.56,4.7,8.5,1.76
2022-01-07 01:00:00+00:00,1,460.62,0.13,29.82,24.68,2.65,5.63,10.14,2.06
2022-01-07 02:00:00+00:00,1,467.3,0.16,30.5,22.17,2.65,6.46,11.78,2.25
2022-01-07 03:00:00+00:00,1,473.98,0.2,30.85,20.21,2.59,7.24,13.25,2.37
2022-01-07 04:00:00+00:00,1,480.65,0.2,30.5,18.6,2.53,7.74,14.1,2.37
2022-01-07 05:00:00+00:00,1,467.3,0.12,28.79,18.95,2.71,7.3,13.02,2.15
2022-01-07 06:00:00+00:00,1,453.95,0.08,26.73,20.03,3.07,6.64,11.61,1.93
2022-01-07 07:00:00+00:00,1,433.92,0.06,25.36,20.92,3.67,5.99,9.96,1.61
2022-01-07 08:00:00+00:00,1,427.25,0.06,27.08,19.85,4.95,5.74,8.72,1.41
2022-01-07 09:00:00+00:00,1,427.25,0.09,32.9,17.52,7.87,6.24,8.47,1.42
2022-01-07 10:00:00+00:00,1,407.22,0.06,30.5,22.89,9.54,5.24,6.51,1.01
2022-01-07 11:00:00+00:00,1,390.53,0.05,25.36,26.11,8.82,4.5,5.49,0.74
2022-01-07 12:00:00+00:00,1,400.54,0.13,27.08,23.25,8.23,4.77,6.09,0.88
2022-01-07 13:00:00+00:00,1,423.91,0.35,31.87,18.06,7.63,5.56,7.22,1.17
2022-01-07 14:00:00+00:00,1,433.92,1.09,30.85,16.99,6.74,5.28,6.91,1.14
2022-01-07 15:00:00+00:00,1,400.54,2.01,21.42,23.96,5.19,3.78,5.06,0.76
2022-01-07 16:00:00+00:00,1,370.5,2.21,13.71,32.9,4.83,2.36,3.15,0.43
2022-01-07 17:00:00+00:00,1,357.15,1.9,10.45,36.48,4.47,1.75,2.39,0.38
2022-01-07 18:00:00+00:00,1,347.14,1.48,8.57,39.7,3.76,1.23,1.77,0.36
2022-01-07 19:00:00+00:00,1,340.46,1.03,7.54,42.2,3.28,0.85,1.35,0.32
2022-01-07 20:00:00+00:00,1,340.46,0.59,8.23,41.48,3.34,0.75,1.27,0.31
2022-01-07 21:00:00+00:00,1,337.12,0.19,8.83,41.84,3.52,0.65,1.18,0.29
2022-01-07 22:00:00+00:00,1,337.12,0.03,9.34,41.13,3.55,0.66,1.26,0.33
2022-01-07 23:00:00+00:00,1,340.46,0.02,10.11,39.7,3.64,0.74,1.47,0.4
2022-01-08 00:00:00+00:00,1,347.14,0.02,10.8,38.98,3.78,0.88,1.8,0.47
2022-01-08 01:00:00+00:00,1,350.48,0.02,10.97,40.05,3.81,1.03,2.12,0.54
2022-01-08 02:00:00+00:00,1,343.8,0.01,9.94,42.92,3.7,1.08,2.13,0.51
2022-01-08 03:00:00+00:00,1,330.45,0.01,8.31,47.92,3.19,1.02,1.96,0.47
2022-01-08 04:00:00+00:00,1,313.76,0.0,6.34,52.93,2.24,0.81,1.6,0.43
2022-01-08 05:00:00+00:00,1,307.08,0.0,5.14,55.79,1.67,0.58,1.15,0.37
2022-01-08 06:00:00+00:00,1,300.41,0.0,4.28,57.22,1.4,0.5,0.92,0.32
2022-01-08 07:00:00+00:00,1,297.07,0.0,3.77,57.22,1.25,0.5,0.85,0.3
2022-01-08 08:00:00+00:00,1,297.07,0.0,3.47,57.22,1.13,0.5,0.83,0.3
2022-01-08 09:00:00+00:00,1,297.07,0.0,3.21,57.22,1.01,0.5,0.82,0.31
2022-01-08 10:00:00+00:00,1,300.41,0.0,3.0,57.94,0.89,0.5,0.83,0.3
2022-01-08 11:00:00+00:00,1,300.41,0.0,2.91,60.08,0.8,0.5,0.88,0.31
2022-01-08 12:00:00+00:00,1,307.08,0.0,3.77,60.8,0.78,0.63,1.25,0.39
2022-01-08 13:00:00+00:00,1,313.76,0.04,5.57,59.37,0.87,0.96,1.89,0.53
2022-01-08 14:00:00+00:00,1,323.77,0.81,6.51,59.37,1.03,1.29,2.54,0.66
2022-01-08 15:00:00+00:00,1,327.11,1.98,6.34,60.8,1.22,1.65,3.18,0.78
2022-01-08 16:00:00+00:00,1,330.45,2.74,6.08,62.23,1.37,2.0,3.75,0.82
2022-01-08 17:00:00+00:00,1,333.79,3.24,6.51,63.66,1.61,2.57,4.49,0.86
2022-01-08 18:00:00+00:00,1,337.12,3.69,7.71,64.37,1.91,3.26,5.33,0.93
2022-01-08 19:00:00+00:00,1,337.12,3.52,8.65,65.09,1.97,3.73,5.91,0.93
2022-01-08 20:00:00+00:00,1,333.79,2.46,9.6,65.8,1.85,3.68,5.87,0.87
2022-01-08 21:00:00+00:00,1,330.45,1.05,11.48,64.37,1.68,3.43,5.62,0.84
2022-01-08 22:00:00+00:00,1,377.18,0.09,21.93,51.5,1.46,4.9,8.48,1.41
2022-01-08 23:00:00+00:00,1,460.62,0.19,37.01,32.54,1.12,7.91,14.2,2.31
2022-01-09 00:00:00+00:00,2,527.38,0.67,47.98,18.42,0.83,11.33,20.42,2.98
2022-01-09 01:00:00+00:00,2,567.44,1.51,54.15,9.75,0.66,14.35,25.06,3.45
2022-01-09 02:00:00+00:00,2,580.79,1.98,55.52,6.35,0.58,15.68,26.74,3.58
2022-01-09 03:00:00+00:00,2,587.46,1.98,54.84,5.99,0.52,16.47,27.53,3.58
2022-01-09 04:00:00+00:00,2,574.11,1.24,50.72,8.23,0.54,16.1,25.76,3.32
2022-01-09 05:00:00+00:00,2,554.08,0.4,45.93,13.05,0.73,15.38,22.02,2.98
2022-01-09 06:00:00+00:00,2,547.41,0.12,44.55,18.24,1.04,15.62,19.75,2.85
2022-01-09 07:00:00+00:00,2,433.92,0.0,27.08,45.78,2.09,10.0,12.04,1.61
2022-01-09 08:00:00+00:00,1,367.16,0.0,16.45,60.08,2.12,6.93,8.36,0.85
2022-01-09 09:00:00+00:00,1,323.77,0.0,10.11,69.38,1.85,5.08,6.13,0.34
2022-01-09 10:00:00+00:00,1,300.41,0.0,7.03,74.39,2.0,3.89,4.9,0.09
2022-01-09 11:00:00+00:00,1,300.41,0.0,7.28,71.53,2.5,5.12,6.76,0.07
2022-01-09 12:00:00+00:00,1,297.07,0.0,7.71,71.53,2.09,4.67,6.56,0.14
2022-01-09 13:00:00+00:00,2,287.06,0.0,6.77,80.11,1.34,1.94,3.53,0.27
2022-01-09 14:00:00+00:00,2,280.38,0.04,6.85,84.4,1.18,1.05,2.57,0.3
2022-01-09 15:00:00+00:00,2,277.04,0.14,6.77,86.55,1.15,1.01,2.63,0.28
2022-01-09 16:00:00+00:00,2,273.7,0.25,6.17,87.26,1.15,1.02,2.68,0.25
2022-01-09 17:00:00+00:00,2,267.03,0.3,5.4,87.26,1.13,1.03,2.62,0.22
2022-01-09 18:00:00+00:00,2,263.69,0.34,4.93,87.98,1.1,1.02,2.37,0.2
2022-01-09 19:00:00+00:00,2,263.69,0.34,4.76,88.69,1.15,1.04,1.87,0.18
2022-01-09 20:00:00+00:00,2,263.69,0.2,5.36,85.83,1.27,1.25,1.75,0.15
2022-01-09 21:00:00+00:00,2,270.37,0.06,6.43,83.68,1.3,1.58,1.96,0.12
2022-01-09 22:00:00+00:00,2,280.38,0.0,7.88,80.11,1.33,1.92,2.26,0.11
2022-01-09 23:00:00+00:00,1,290.39,0.0,10.02,74.39,1.36,2.27,2.64,0.11
2022-01-10 00:00:00+00:00,1,300.41,0.0,12.51,66.52,1.34,2.74,3.18,0.12
2022-01-10 01:00:00+00:00,1,310.42,0.0,15.08,58.65,1.27,3.21,3.69,0.11
2022-01-10 02:00:00+00:00,1,327.11,0.0,17.82,51.5,1.24,3.59,4.05,0.1
2022-01-10 03:00:00+00:00,1,337.12,0.0,19.36,47.92,1.21,3.77,4.2,0.1
2022-01-10 04:00:00+00:00,1,337.12,0.0,16.79,47.92,1.1,3.54,3.96,0.1
2022-01-10 05:00:00+00:00,1,327.11,0.0,11.65,53.64,1.13,2.88,3.22,0.09
2022-01-10 06:00:00+00:00,1,313.76,0.0,7.97,59.37,1.22,2.03,2.33,0.09
2022-01-10 07:00:00+00:00,1,307.08,0.0,6.17,58.65,1.67,1.08,1.35,0.1
2022-01-10 08:00:00+00:00,1,307.08,0.0,4.93,57.22,2.03,0.5,0.75,0.13
2022-01-10 09:00:00+00:00,1,307.08,0.0,3.73,61.51,1.89,0.5,0.75,0.15
2022-01-10 10:00:00+00:00,1,300.41,0.0,2.91,66.52,1.36,0.5,0.77,0.15
2022-01-10 11:00:00+00:00,1,290.39,0.0,2.7,70.1,0.98,0.5,0.84,0.17
2022-01-10 12:00:00+00:00,1,287.06,0.0,3.56,72.24,0.84,0.5,1.1,0.27
2022-01-10 13:00:00+00:00,1,290.39,0.05,4.84,74.39,0.81,0.56,1.41,0.38
2022-01-10 14:00:00+00:00,1,293.73,0.41,4.76,77.96,0.75,0.58,1.46,0.4
2022-01-10 15:00:00+00:00,2,290.39,0.72,3.81,81.54,0.69,0.5,1.28,0.35
2022-01-10 16:00:00+00:00,2,283.72,0.72,2.74,82.97,0.58,0.5,1.08,0.26
2022-01-10 17:00:00+00:00,2,277.04,0.68,2.4,81.54,0.59,0.5,0.99,0.23
2022-01-10 18:00:00+00:00,2,277.04,0.62,2.31,80.82,0.6,0.5,0.93,0.21
2022-01-10 19:00:00+00:00,2,277.04,0.5,2.72,80.11,0.62,0.5,0.95,0.23
2022-01-10 20:00:00+00:00,1,280.38,0.31,3.73,77.96,0.7,0.5,1.06,0.28
2022-01-10 21:00:00+00:00,1,283.72,0.1,5.06,75.82,0.77,0.5,1.17,0.32
2022-01-10 22:00:00+00:00,1,293.73,0.01,7.45,72.24,1.01,0.62,1.52,0.44
2022-01-10 23:00:00+00:00,1,310.42,0.0,10.54,67.95,1.39,0.92,2.1,0.59
2022-01-11 00:00:00+00:00,1,327.11,0.0,13.88,63.66,1.82,1.4,2.89,0.74
2022-01-11 01:00:00+00:00,1,330.45,0.0,15.25,60.08,2.12,1.82,3.54,0.85
2022-01-11 02:00:00+00:00,1,323.77,0.0,14.05,61.51,2.21,1.87,3.5,0.85
2022-01-11 03:00:00+00:00,1,310.42,0.0,12.0,64.37,2.18,1.72,3.12,0.78
2022-01-11 04:00:00+00:00,1,297.07,0.0,9.17,68.66,1.97,1.32,2.35,0.62
2022-01-11 05:00:00+00:00,1,287.06,0.0,7.37,72.24,1.82,1.04,1.77,0.52
2022-01-11 06:00:00+00:00,1,287.06,0.0,6.34,73.67,1.76,0.92,1.5,0.47
2022-01-11 07:00:00+00:00,1,290.39,0.0,5.4,72.24,1.62,0.72,1.18,0.4
2022-01-11 08:00:00+00:00,1,287.06,0.0,3.9,67.95,1.16,0.5,0.86,0.28
2022-01-11 09:00:00+00:00,1,283.72,0.0,3.04,63.66,0.86,0.5,0.82,0.22
2022-01-11 10:00:00+00:00,1,283.72,0.0,3.38,64.37,0.95,0.5,0.83,0.26
2022-01-11 11:00:00+00:00,1,290.39,0.0,3.94,66.52,1.12,0.5,0.89,0.33
2022-01-11 12:00:00+00:00,1,300.41,0.0,5.14,66.52,1.37,0.69,1.27,0.47
2022-01-11 13:00:00+00:00,1,313.76,0.04,7.11,61.51,1.88,1.0,1.78,0.63
2022-01-11 14:00:00+00:00,1,320.43,0.73,7.37,57.94,2.21,1.07,1.9,0.68
2022-01-11 15:00:00+00:00,1,313.76,1.58,5.74,57.94,2.21,1.0,1.83,0.63
2022-01-11 16:00:00+00:00,1,303.75,1.73,4.2,58.65,1.88,0.88,1.62,0.53
2022-01-11 17:00:00+00:00,1,297.07,1.61,3.43,59.37,1.51,0.85,1.52,0.45
2022-01-11 18:00:00+00:00,1,290.39,1.31,2.96,60.8,1.1,0.8,1.41,0.38
2022-01-11 19:00:00+00:00,1,287.06,1.03,2.83,63.66,0.8,0.74,1.34,0.34
2022-01-11 20:00:00+00:00,1,290.39,0.8,3.51,64.37,0.77,0.79,1.45,0.36
2022-01-11 21:00:00+00:00,1,293.73,0.38,4.8,63.66,0.85,0.86,1.6,0.4
2022-01-11 22:00:00+00:00,1,300.41,0.02,6.43,60.8,0.97,0.97,1.82,0.48
2022-01-11 23:00:00+00:00,1,303.75,0.01,7.2,58.65,0.92,1.07,2.05,0.54
2022-01-12 00:00:00+00:00,1,303.75,0.01,7.37,57.94,0.83,1.2,2.34,0.58
2022-01-12 01:00:00+00:00,1,307.08,0.01,7.63,58.65,0.85,1.41,2.72,0.64
2022-01-12 02:00:00+00:00,1,307.08,0.01,7.88,59.37,0.89,1.56,3.06,0.67
2022-01-12 03:00:00+00:00,1,310.42,0.01,8.23,60.08,0.89,1.69,3.38,0.69
2022-01-12 04:00:00+00:00,1,317.1,0.01,9.94,57.22,0.95,1.9,3.91,0.74
2022-01-12 05:00:00+00:00,1,320.43,0.01,12.34,53.64,1.04,2.11,4.41,0.78
2022-01-12 06:00:00+00:00,1,323.77,0.01,14.05,50.07,1.09,2.2,4.5,0.79
2022-01-12 07:00:00+00:00,1,323.77,0.01,14.91,48.64,1.25,2.27,4.36,0.8
2022-01-12 08:00:00+00:00,1,327.11,0.01,17.48,46.49,1.91,2.42,4.19,0.87
