date,county,latitude,longitude,weather_code,temperature_2m_max,temperature_2m_min,sunrise,sunset,daylight_duration,sunshine_duration,uv_index_max,uv_index_clear_sky_max,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_hours,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,Year
2023-08-22 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,68.983696,52.1537,0,0,48970.926,44692.22,6.9,7.0,0.0,0.0,0.0,0.0,0.0,,9.8833885,23.4885,2023
2023-08-23 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,68.1737,51.0737,0,0,48813.855,43200.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,7.7265606,14.764199,2023
2023-08-24 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,64.3037,52.063698,0,0,48656.598,26510.357,4.55,7.0,0.15354331,0.15354331,0.0,0.0,2.0,,12.811585,34.8972,2023
2023-08-25 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,69.9737,58.0037,0,0,48499.254,7627.407,0.9,6.75,0.25984251,0.25984251,0.0,0.0,6.0,,15.983205,32.8839,2023
2023-08-26 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,73.3937,59.2637,0,0,48341.535,38264.36,6.9,6.9,0.0,0.0,0.0,0.0,0.0,,9.766241,19.9093,2023
2023-08-27 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,69.343704,56.563698,0,0,48182.39,32319.832,6.0,6.75,0.0,0.0,0.0,0.0,0.0,,5.733881,10.5139,2023
2023-08-28 05:00:00+00:00,Berkshire,42.3118,-73.1822,51.0,70.6937,56.1137,0,0,48021.89,22880.65,6.75,6.8,0.031496063,0.031496063,0.0,0.0,2.0,,7.5164537,15.8827,2023
2023-08-29 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,72.8537,60.3437,0,0,47860.152,38314.4,6.65,6.8,0.0,0.0,0.0,0.0,0.0,,7.765322,13.6456995,2023
2023-08-30 05:00:00+00:00,Berkshire,42.3118,-73.1822,65.0,70.0637,58.0037,0,0,47697.293,24708.945,6.75,6.75,0.5669291,0.5669291,0.0,0.0,4.0,,14.514666,31.318,2023
2023-08-31 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,63.313698,48.1037,0,0,47533.434,44151.492,6.75,6.75,0.0,0.0,0.0,0.0,0.0,,11.393337,29.081,2023
2023-09-01 05:00:00+00:00,Berkshire,42.3118,-73.1822,1.0,67.0037,45.1337,0,0,47368.684,40656.707,6.65,6.65,0.0,0.0,0.0,0.0,0.0,,5.2223296,13.422,2023
2023-09-02 05:00:00+00:00,Berkshire,42.3118,-73.1822,51.0,68.983696,49.9937,0,0,47203.152,40870.168,6.55,6.6,0.015748031,0.015748031,0.0,0.0,1.0,,10.106191,19.9093,2023
2023-09-03 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,74.2937,59.1737,0,0,47036.965,40088.58,6.55,6.55,0.0,0.0,0.0,0.0,0.0,,9.8833885,19.6856,2023
2023-09-04 05:00:00+00:00,Berkshire,42.3118,-73.1822,95.0,77.7137,60.0737,0,0,46870.215,40013.13,6.5,6.5,0.0,0.0,0.0,0.0,0.0,,7.6090894,15.659,2023
2023-09-05 05:00:00+00:00,Berkshire,42.3118,-73.1822,95.0,79.333694,64.3937,0,0,46703.02,38351.9,6.4,6.5,0.0,0.0,0.0,0.0,0.0,,5.8547893,11.4087,2023
2023-09-06 05:00:00+00:00,Berkshire,42.3118,-73.1822,95.0,79.8737,64.0337,0,0,46535.473,39600.0,6.55,6.55,0.0,0.0,0.0,0.0,0.0,,6.3979764,12.750899,2023
2023-09-07 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,80.7737,64.2137,0,0,46367.688,32400.0,6.45,6.45,0.0,0.0,0.0,0.0,0.0,,12.521207,25.949202,2023
2023-09-08 05:00:00+00:00,Berkshire,42.3118,-73.1822,95.0,78.7937,62.7737,0,0,46199.76,36000.0,5.4,6.35,0.14173228,0.14173228,0.0,0.0,2.0,,8.204028,20.580399,2023
2023-09-09 05:00:00+00:00,Berkshire,42.3118,-73.1822,53.0,75.733696,62.5937,0,0,46031.8,32400.0,6.35,6.35,0.027559055,0.027559055,0.0,0.0,1.0,,5.7032533,10.9613,2023
2023-09-10 05:00:00+00:00,Berkshire,42.3118,-73.1822,55.0,70.6937,63.0437,0,0,45863.902,7200.0,2.5,6.3,0.070866145,0.070866145,0.0,0.0,2.0,,6.0770693,14.3168,2023
2023-09-11 05:00:00+00:00,Berkshire,42.3118,-73.1822,61.0,71.1437,62.5937,0,0,45696.164,8380.104,4.5,6.2,0.114173226,0.114173226,0.0,0.0,4.0,,4.4063787,14.3168,2023
2023-09-12 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,72.8537,59.8037,0,0,45528.684,25200.0,6.1,6.2,0.0,0.0,0.0,0.0,0.0,,5.8333826,9.619101,2023
2023-09-13 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,66.6437,57.0137,0,0,45361.562,3476.9004,4.1,6.0,0.14173228,0.14173228,0.0,0.0,1.0,,9.323219,23.7122,2023
2023-09-14 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,63.4037,49.0037,0,0,45194.895,39600.0,6.1,6.1,0.0,0.0,0.0,0.0,0.0,,12.338023,23.4885,2023
2023-09-15 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,62.053703,44.8637,0,0,45028.367,34844.125,4.8,6.05,0.0,0.0,0.0,0.0,0.0,,10.292631,26.620298,2023
2023-09-16 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,63.493702,51.3437,0,0,44860.934,15561.415,4.5,6.05,0.0,0.0,0.0,0.0,0.0,,16.841505,37.581596,2023
2023-09-17 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,66.1937,48.2837,0,0,44692.633,32303.256,5.95,6.0,0.0,0.0,0.0,0.0,0.0,,13.806114,26.620298,2023
2023-09-18 05:00:00+00:00,Berkshire,42.3118,-73.1822,65.0,60.5237,55.2137,0,0,44523.57,0.0,0.85,5.7,0.9999998,0.9999998,0.0,0.0,17.0,,11.106428,27.291399,2023
2023-09-19 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,59.9837,50.3537,0,0,44353.85,35289.04,4.9,5.7,0.0,0.0,0.0,0.0,0.0,,16.336227,33.1076,2023
2023-09-20 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,62.5037,45.763702,0,0,44183.59,39313.67,5.8,5.8,0.0,0.0,0.0,0.0,0.0,,11.193944,23.2648,2023
2023-09-21 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,64.843704,41.4437,0,0,44012.88,39249.97,5.75,5.75,0.0,0.0,0.0,0.0,0.0,,5.7295156,11.6324,2023
2023-09-22 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,63.493702,47.2937,0,0,43841.82,38255.023,5.4,5.75,0.0,0.0,0.0,0.0,0.0,,7.6451745,17.6723,2023
2023-09-23 05:00:00+00:00,Berkshire,42.3118,-73.1822,53.0,52.2437,46.2137,0,0,43670.535,0.0,1.9,5.65,0.11417323,0.11417323,0.0,0.0,9.0,,17.879215,37.357903,2023
2023-09-24 05:00:00+00:00,Berkshire,42.3118,-73.1822,55.0,53.6837,49.0937,0,0,43499.105,0.0,0.85,5.5,0.18110237,0.18110237,0.0,0.0,10.0,,17.813318,37.1342,2023
2023-09-25 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,53.2337,48.0137,0,0,43327.65,0.0,1.05,5.5,0.90157485,0.90157485,0.0,0.0,18.0,,18.610172,42.2793,2023
2023-09-26 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,56.7437,43.1537,0,0,43156.258,24252.06,4.95,5.5,0.0,0.0,0.0,0.0,0.0,,15.838529,37.357903,2023
2023-09-27 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,60.1637,41.3537,0,0,42985.043,39125.508,5.4,5.55,0.0,0.0,0.0,0.0,0.0,,7.9657307,15.2116,2023
2023-09-28 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,60.3437,42.3437,0,0,42814.098,38585.273,5.4,5.5,0.0,0.0,0.0,0.0,0.0,,11.925539,22.8174,2023
2023-09-29 05:00:00+00:00,Berkshire,42.3118,-73.1822,65.0,49.5437,44.3237,0,0,42643.53,0.0,1.75,5.25,1.6614172,1.6614172,0.0,0.0,14.0,,13.835081,30.4232,2023
2023-09-30 05:00:00+00:00,Berkshire,42.3118,-73.1822,53.0,60.7037,49.0037,0,0,42473.453,8840.178,4.75,5.25,0.070866145,0.070866145,0.0,0.0,4.0,,9.976619,20.8041,2023
2023-10-01 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,69.0737,50.1737,0,0,42303.957,38596.805,5.35,5.35,0.0,0.0,0.0,0.0,0.0,,8.84959,19.0145,2023
2023-10-02 05:00:00+00:00,Berkshire,42.3118,-73.1822,1.0,67.453705,50.083702,0,0,42135.152,38529.69,5.3,5.3,0.0,0.0,0.0,0.0,0.0,,5.9690604,13.6456995,2023
2023-10-03 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,72.6737,49.4537,0,0,41967.15,38462.23,5.25,5.25,0.0,0.0,0.0,0.0,0.0,,6.4563713,16.1064,2023
2023-10-04 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,76.2737,58.453697,0,0,41800.047,38394.414,5.2,5.2,0.0,0.0,0.0,0.0,0.0,,6.725897,12.079801,2023
2023-10-05 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,71.5037,53.7737,0,0,41633.516,38326.22,5.1,5.1,0.0,0.0,0.0,0.0,0.0,,9.083983,17.896,2023
2023-10-06 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,62.9537,53.7737,0,0,41466.418,3366.5098,1.05,4.9,0.0,0.0,0.0,0.0,0.0,,9.71229,25.278101,2023
2023-10-07 05:00:00+00:00,Berkshire,42.3118,-73.1822,65.0,61.063698,43.8737,0,0,41298.797,0.0,1.05,4.8,1.0433071,1.0433071,0.0,0.0,10.0,,17.121456,37.357903,2023
2023-10-08 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,52.6037,41.8937,0,0,41130.77,34623.977,4.6,4.8,0.0,0.0,0.0,0.0,0.0,,16.514454,35.5683,2023
2023-10-09 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,51.3437,35.4137,0,0,40962.453,37658.33,4.7,4.75,0.0,0.0,0.0,0.0,0.0,,11.258579,22.369999,2023
2023-10-10 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,52.6937,38.833702,0,0,40793.965,35506.844,4.4,4.7,0.0,0.0,0.0,0.0,0.0,,10.1284485,23.9359,2023
2023-10-11 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,56.1137,41.263702,0,0,40625.426,31803.855,4.2,4.65,0.0,0.0,0.0,0.0,0.0,,11.388945,20.580399,2023
2023-10-12 05:00:00+00:00,Berkshire,42.3118,-73.1822,1.0,57.7337,42.5237,0,0,40456.953,37062.17,4.7,4.7,0.0,0.0,0.0,0.0,0.0,,7.713597,20.8041,2023
2023-10-13 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,52.5137,35.9537,0,0,40288.676,35032.54,4.65,4.65,0.0,0.0,0.0,0.0,0.0,,10.721277,24.383299,2023
2023-10-14 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,49.4537,38.0237,0,0,40120.707,10464.389,3.35,4.55,0.0,0.0,0.0,0.0,0.0,,5.9690604,16.7775,2023
2023-10-15 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,48.8237,40.9037,0,0,39953.184,35137.406,3.7,4.45,0.0,0.0,0.0,0.0,0.0,,13.152723,30.6469,2023
2023-10-16 05:00:00+00:00,Berkshire,42.3118,-73.1822,51.0,49.9937,41.263702,0,0,39786.227,29071.47,2.65,4.4,0.003937008,0.003937008,0.0,0.0,1.0,,11.006858,25.949202,2023
2023-10-17 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,50.9837,38.9237,0,0,39619.957,19134.176,2.45,4.35,0.0,0.0,0.0,0.0,0.0,,6.8035703,12.750899,2023
2023-10-18 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,53.4137,43.333702,0,0,39454.516,29832.408,3.05,4.3,0.0,0.0,0.0,0.0,0.0,,5.884628,10.290199,2023
2023-10-19 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,55.0337,41.1737,0,0,39290.035,32401.098,4.3,4.3,0.0,0.0,0.0,0.0,0.0,,12.5272,24.607,2023
2023-10-20 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,54.8537,47.7437,0,0,39126.645,0.0,1.6,4.05,0.33464566,0.33464566,0.0,0.0,9.0,,11.872971,29.3047,2023
2023-10-21 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,54.4037,46.5737,0,0,38964.48,0.0,0.8,4.05,0.5748031,0.5748031,0.0,0.0,18.0,,19.243402,43.1741,2023
2023-10-22 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,46.0337,35.6837,0,0,38803.695,18500.057,1.1,4.0,0.0,0.0,0.0,0.0,0.0,,22.20159,41.6082,2023
2023-10-23 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,46.8437,34.6037,0,0,38644.42,16232.883,3.95,4.05,0.0,0.0,0.0,0.0,0.0,,13.607141,30.4232,2023
2023-10-24 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,54.313698,32.3537,0,0,38486.81,30374.697,4.05,4.05,0.0,0.0,0.0,0.0,0.0,,8.142803,19.9093,2023
2023-10-25 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,66.4637,43.6037,0,0,38330.508,32302.375,3.65,4.05,0.0,0.0,0.0,0.0,0.0,,7.37871,16.330101,2023
2023-10-26 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,67.9037,52.333702,0,0,38174.258,33489.832,4.05,4.05,0.0,0.0,0.0,0.0,0.0,,7.2210417,17.896,2023
2023-10-27 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,69.2537,55.1237,0,0,38018.11,33436.82,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,7.1618943,14.3168,2023
2023-10-28 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,69.0737,43.9637,0,0,37862.21,31329.91,3.6,3.85,0.0,0.0,0.0,0.0,0.0,,17.067297,35.5683,2023
2023-10-29 05:00:00+00:00,Berkshire,42.3118,-73.1822,61.0,44.3237,37.8437,0,0,37706.703,3600.0,0.85,3.7,0.2755905,0.2755905,0.0,0.0,11.0,,11.220735,21.9226,2023
2023-10-30 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,46.4837,37.4837,0,0,37551.734,0.0,0.6,3.65,0.52362204,0.52362204,0.0,0.0,15.0,,14.292313,30.8706,2023
2023-10-31 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,40.2737,30.1037,0,0,37397.445,33078.543,3.7,3.7,0.0,0.0,0.0,0.0,0.0,,8.565111,24.159601,2023
2023-11-01 05:00:00+00:00,Berkshire,42.3118,-73.1822,61.0,34.6937,28.1237,0,0,37244.0,1002.7843,3.15,3.55,0.17322835,0.17322835,0.0,0.0,7.0,,11.42623,24.607,2023
2023-11-02 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,38.0237,20.2037,0,0,37091.547,32774.555,3.55,3.55,0.0,0.0,0.0,0.0,0.0,,7.7265606,16.7775,2023
2023-11-03 05:00:00+00:00,Berkshire,42.3118,-73.1822,2.0,47.1137,29.1137,0,0,36940.246,32662.383,3.5,3.5,0.0,0.0,0.0,0.0,0.0,,14.295814,27.9625,2023
2023-11-04 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,50.3537,35.9537,0,0,36790.26,30081.797,2.6,3.45,0.0,0.0,0.0,0.0,0.0,,5.8162003,14.5405,2023
2023-11-05 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,49.2737,35.1437,0,0,36641.746,32579.023,2.9,3.35,0.0,0.0,0.0,0.0,0.0,,11.187237,24.8307,2023
2023-11-06 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,43.513702,28.8437,0,0,36494.883,25907.744,2.85,3.4,0.0,0.0,0.0,0.0,0.0,,10.329031,28.409899,2023
2023-11-07 05:00:00+00:00,Berkshire,42.3118,-73.1822,55.0,55.8437,37.9337,0,0,36349.84,30878.42,3.35,3.35,0.051181104,0.051181104,0.0,0.0,2.0,,26.532743,49.437702,2023
2023-11-08 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,37.6637,26.953701,0,0,36206.785,28800.0,3.35,3.35,0.0,0.0,0.0,0.0,0.0,,23.076908,43.1741,2023
2023-11-09 05:00:00+00:00,Berkshire,42.3118,-73.1822,53.0,40.813698,30.4637,0,0,36065.906,1132.2706,0.65,3.25,0.03543307,0.03543307,0.0,0.0,3.0,,17.83157,35.1209,2023
2023-11-10 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,42.4337,36.1337,0,0,35927.38,24602.037,2.0,3.3,0.0,0.0,0.0,0.0,0.0,,13.2965145,31.9891,2023
2023-11-11 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,38.5637,29.8337,0,0,35791.395,22058.148,3.15,3.15,0.0,0.0,0.0,0.0,0.0,,13.429454,27.9625,2023
2023-11-12 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,34.4237,23.2637,0,0,35658.137,28148.04,3.05,3.05,0.0,0.0,0.0,0.0,0.0,,6.331145,13.1983,2023
2023-11-13 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,35.8637,17.5037,0,0,35527.805,28198.97,2.75,3.05,0.0,0.0,0.0,0.0,0.0,,6.6057816,14.5405,2023
2023-11-14 05:00:00+00:00,Berkshire,42.3118,-73.1822,53.0,37.7537,31.1837,0,0,35400.086,4461.8794,2.1,2.95,0.01968504,0.01968504,0.0,0.0,1.0,,12.311632,27.291399,2023
2023-11-15 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,44.0537,25.783699,0,0,35273.74,31591.195,2.8,3.05,0.0,0.0,0.0,0.0,0.0,,10.908672,23.9359,2023
2023-11-16 05:00:00+00:00,Berkshire,42.3118,-73.1822,1.0,54.1337,34.5137,0,0,35148.82,31491.46,2.95,2.95,0.0,0.0,0.0,0.0,0.0,,10.573226,21.9226,2023
2023-11-17 05:00:00+00:00,Berkshire,42.3118,-73.1822,51.0,56.1137,36.6737,0,0,35025.492,31356.578,2.25,2.95,0.003937008,0.003937008,0.0,0.0,1.0,,15.409343,36.239403,2023
2023-11-18 05:00:00+00:00,Berkshire,42.3118,-73.1822,51.0,51.6137,28.6637,0,0,34903.9,3470.1584,2.85,2.95,0.023622047,0.023622047,0.0,0.0,4.0,,16.342354,33.1076,2023
2023-11-19 05:00:00+00:00,Berkshire,42.3118,-73.1822,51.0,41.7137,27.4937,0,0,34784.203,20060.371,2.7,2.85,0.007874016,0.007874016,0.0,0.0,1.0,,17.269873,36.239403,2023
2023-11-20 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,31.9937,24.4337,0,0,34666.56,30962.885,2.85,2.85,0.0,0.0,0.0,0.0,0.0,,11.258579,23.0411,2023
2023-11-21 05:00:00+00:00,Berkshire,42.3118,-73.1822,61.0,30.1937,16.6037,0,0,34551.13,21256.889,2.5,2.8,0.22047246,0.22047246,0.0,0.0,6.0,,16.233284,39.1475,2023
2023-11-22 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,38.6537,29.9237,0,0,34438.086,0.0,0.9,2.8,0.44881886,0.44881886,0.0,0.0,10.0,,19.327732,41.6082,2023
2023-11-23 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,38.2037,33.7037,0,0,34327.58,8551.069,2.75,2.75,0.0,0.0,0.0,0.0,0.0,,18.83602,38.029,2023
2023-11-24 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,37.3037,19.9337,0,0,34219.8,28388.49,2.75,2.75,0.0,0.0,0.0,0.0,0.0,,20.504885,35.1209,2023
2023-11-25 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,30.6437,14.443699,0,0,34114.902,30354.486,2.7,2.7,0.0,0.0,0.0,0.0,0.0,,9.71229,28.6336,2023
2023-11-26 05:00:00+00:00,Berkshire,42.3118,-73.1822,53.0,37.5737,19.9337,0,0,34013.07,20341.83,2.3,2.65,0.023622047,0.023622047,0.0,0.0,2.0,,18.572489,41.3845,2023
2023-11-27 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,39.7337,29.9237,0,0,33914.477,10276.508,2.45,2.55,0.48818895,0.48818895,0.0,0.0,6.0,,21.103815,46.5296,2023
2023-11-28 05:00:00+00:00,Berkshire,42.3118,-73.1822,51.0,29.203701,20.2937,0,0,33819.3,18684.238,2.5,2.55,0.003937008,0.003937008,0.0,0.0,1.0,,18.365211,35.1209,2023
2023-11-29 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,26.3237,15.0737,0,0,33727.72,22399.688,1.95,2.5,0.0,0.0,0.0,0.0,0.0,,17.261177,35.5683,2023
2023-11-30 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,39.5537,20.5637,0,0,33639.914,29827.316,2.6,2.6,0.0,0.0,0.0,0.0,0.0,,12.170595,27.738798,2023
2023-12-01 05:00:00+00:00,Berkshire,42.3118,-73.1822,53.0,46.8437,32.8037,0,0,33556.07,23623.068,2.05,2.5,0.08267717,0.08267717,0.0,0.0,5.0,,10.093803,23.9359,2023
2023-12-02 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,44.3237,38.5637,0,0,33476.367,3451.876,2.35,2.5,0.0,0.0,0.0,0.0,0.0,,7.137398,20.580399,2023
2023-12-03 05:00:00+00:00,Berkshire,42.3118,-73.1822,61.0,41.1737,33.6137,0,0,33400.992,0.0,0.2,2.45,0.3503937,0.3503937,0.0,0.0,13.0,,17.976908,36.9105,2023
2023-12-04 05:00:00+00:00,Berkshire,42.3118,-73.1822,53.0,41.3537,31.0037,0,0,33329.785,13218.7705,1.75,2.4,0.051181104,0.051181104,0.0,0.0,5.0,,12.424918,25.949202,2023
2023-12-05 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,30.7337,29.0237,0,0,33261.92,6461.995,2.35,2.4,0.0,0.0,0.0,0.0,0.0,,14.663872,29.9758,2023
2023-12-06 05:00:00+00:00,Berkshire,42.3118,-73.1822,51.0,29.3837,18.943699,0,0,33197.42,3930.6733,1.55,2.25,0.023622047,0.023622047,0.0,0.0,5.0,,11.728794,28.186201,2023
2023-12-07 05:00:00+00:00,Berkshire,42.3118,-73.1822,51.0,25.693699,15.3437,0,0,33136.375,525.2502,2.0,2.4,0.01968504,0.01968504,0.0,0.0,2.0,,13.749818,31.0943,2023
2023-12-08 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,39.0137,24.9737,0,0,33078.85,19434.508,2.2,2.5,0.0,0.0,0.0,0.0,0.0,,4.9416943,11.8561,2023
2023-12-09 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,44.7737,32.8937,0,0,33024.94,13661.031,1.85,2.4,0.0,0.0,0.0,0.0,0.0,,8.009584,20.3567,2023
2023-12-10 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,51.8837,40.7237,0,0,32974.71,0.0,0.35,2.25,0.6574803,0.6574803,0.0,0.0,11.0,,13.030404,34.2261,2023
2023-12-11 05:00:00+00:00,Berkshire,42.3118,-73.1822,63.0,40.0037,28.6637,0,0,32928.246,0.0,1.0,2.3,0.73228335,0.73228335,0.0,0.0,12.0,,19.60536,38.2527,2023
2023-12-12 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,34.4237,27.043701,0,0,32885.625,27079.004,2.3,2.3,0.0,0.0,0.0,0.0,0.0,,18.633015,33.1076,2023
2023-12-13 05:00:00+00:00,Berkshire,42.3118,-73.1822,51.0,32.1737,23.9837,0,0,32846.914,24737.186,2.3,2.3,0.007874016,0.007874016,0.0,0.0,2.0,,21.578646,37.581596,2023
2023-12-14 05:00:00+00:00,Berkshire,42.3118,-73.1822,2.0,28.5737,15.2537,0,0,32812.19,28623.672,2.3,2.3,0.0,0.0,0.0,0.0,0.0,,17.124376,34.2261,2023
2023-12-15 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,45.9437,26.3237,0,0,32781.54,28399.492,2.35,2.4,0.0,0.0,0.0,0.0,0.0,,20.836546,46.7533,2023
2023-12-16 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,46.9337,34.2437,0,0,32755.014,26804.602,2.35,2.35,0.0,0.0,0.0,0.0,0.0,,16.783464,30.6469,2023
2023-12-17 05:00:00+00:00,Berkshire,42.3118,-73.1822,55.0,45.8537,32.3537,0,0,32732.69,0.0,0.5,2.25,0.12598425,0.12598425,0.0,0.0,6.0,,14.79129,34.2261,2023
2023-12-18 05:00:00+00:00,Berkshire,42.3118,-73.1822,65.0,56.1137,36.5837,0,0,32714.64,0.0,0.25,2.25,2.0,2.0,0.0,0.0,17.0,,24.559164,66.8863,2023
2023-12-19 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,34.2437,23.8037,0,0,32700.93,23779.205,2.25,2.25,0.0,0.0,0.0,0.0,0.0,,19.742712,34.6735,2023
2023-12-20 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,32.3537,19.3937,0,0,32691.611,28487.857,2.25,2.25,0.0,0.0,0.0,0.0,0.0,,13.6676855,30.8706,2023
2023-12-21 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,27.6737,15.3437,0,0,32686.76,28449.408,2.25,2.25,0.0,0.0,0.0,0.0,0.0,,12.89141,32.8839,2023
2023-12-22 05:00:00+00:00,Berkshire,42.3118,-73.1822,2.0,28.7537,12.013699,0,0,32686.418,28431.436,2.25,2.25,0.0,0.0,0.0,0.0,0.0,,6.0770693,15.659,2023
2023-12-23 05:00:00+00:00,Berkshire,42.3118,-73.1822,3.0,32.8037,15.703701,0,0,32690.654,17354.895,1.85,2.2,0.0,0.0,0.0,0.0,0.0,,6.010832,14.9879,2023
2023-12-24 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,38.5637,29.6537,0,0,32699.535,14400.0,0.4,2.05,0.0,0.0,0.0,0.0,0.0,,7.3139977,15.4353,2023
2023-12-25 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,44.0537,33.8837,0,0,32713.09,9254.905,2.2,2.2,0.0,0.0,0.0,0.0,0.0,,6.5219193,11.4087,2023
2023-12-26 05:00:00+00:00,Berkshire,42.3118,-73.1822,45.0,45.9437,31.4537,0,0,32731.248,14320.918,2.1,2.25,0.0,0.0,0.0,0.0,0.0,,6.949117,15.4353,2023
2023-12-27 05:00:00+00:00,Berkshire,42.3118,-73.1822,55.0,46.4837,39.4637,0,0,32753.928,0.0,0.45,2.2,0.106299214,0.106299214,0.0,0.0,6.0,,7.1897893,15.4353,2023
2023-12-28 05:00:00+00:00,Berkshire,42.3118,-73.1822,61.0,43.1537,39.0137,0,0,32781.05,0.0,0.4,2.15,0.34251967,0.34251967,0.0,0.0,9.0,,17.248125,33.3313,2023
2023-12-29 05:00:00+00:00,Berkshire,42.3118,-73.1822,51.0,40.2737,36.7637,0,0,32812.535,0.0,0.4,2.15,0.003937008,0.003937008,0.0,0.0,1.0,,11.04317,25.501799,2023
2023-12-30 05:00:00+00:00,Berkshire,42.3118,-73.1822,55.0,36.0437,28.033699,0,0,32848.285,3235.876,0.35,2.2,0.14173228,0.14173228,0.0,0.0,7.0,,16.076855,27.738798,2023
